"Exchdt","Rmbusd"
"2016-10-17","6.737900"
"2016-10-18","6.730300"
"2016-10-19","6.732600"
"2016-10-20","6.731100"
"2016-10-21","6.755800"
"2016-10-24","6.769000"
"2016-10-25","6.774400"
"2016-10-26","6.770500"
"2016-10-27","6.773600"
"2016-10-28","6.785800"
"2016-10-31","6.764100"
"2016-11-01","6.773400"
"2016-11-02","6.756200"
"2016-11-03","6.749100"
"2016-11-04","6.751400"
"2016-11-07","6.772500"
"2016-11-08","6.781700"
"2016-11-09","6.783200"
"2016-11-10","6.788500"
"2016-11-11","6.811500"
"2016-11-14","6.829100"
"2016-11-15","6.849500"
"2016-11-16","6.859200"
"2016-11-17","6.869200"
"2016-11-18","6.879600"
"2016-11-21","6.898500"
"2016-11-22","6.877900"
"2016-11-23","6.890400"
"2016-11-24","6.908500"
"2016-11-25","6.916800"
"2016-11-28","6.904200"
"2016-11-29","6.888900"
"2016-11-30","6.886500"
"2016-12-01","6.895800"
"2016-12-02","6.879400"
"2016-12-05","6.887000"
"2016-12-06","6.857500"
"2016-12-07","6.880800"
"2016-12-08","6.873100"
"2016-12-09","6.897200"
"2016-12-12","6.908600"
"2016-12-13","6.893400"
"2016-12-14","6.902800"
"2016-12-15","6.928900"
"2016-12-16","6.950800"
"2016-12-19","6.931200"
"2016-12-20","6.946800"
"2016-12-21","6.948900"
"2016-12-22","6.943500"
"2016-12-23","6.946300"
"2016-12-26","6.945900"
"2016-12-27","6.946200"
"2016-12-28","6.949500"
"2016-12-29","6.949700"
"2016-12-30","6.937000"
"2017-01-03","6.949800"
"2017-01-04","6.952600"
"2017-01-05","6.930700"
"2017-01-06","6.866800"
"2017-01-09","6.926200"
"2017-01-10","6.923400"
"2017-01-11","6.923500"
"2017-01-12","6.914100"
"2017-01-13","6.890900"
"2017-01-16","6.887400"
"2017-01-17","6.899200"
"2017-01-18","6.852500"
"2017-01-19","6.856800"
"2017-01-20","6.869300"
"2017-01-23","6.857200"
"2017-01-24","6.833100"
"2017-01-25","6.859600"
"2017-01-26","6.858800"
"2017-02-03","6.855600"
"2017-02-06","6.860600"
"2017-02-07","6.860400"
"2017-02-08","6.884900"
"2017-02-09","6.871000"
"2017-02-10","6.881900"
"2017-02-13","6.889800"
"2017-02-14","6.880600"
"2017-02-15","6.863200"
"2017-02-16","6.862900"
"2017-02-17","6.845600"
"2017-02-20","6.874300"
"2017-02-21","6.879000"
"2017-02-22","6.883000"
"2017-02-23","6.869500"
"2017-02-24","6.865500"
"2017-02-27","6.881400"
"2017-02-28","6.875000"
"2017-03-01","6.879800"
"2017-03-02","6.880900"
"2017-03-03","6.889600"
"2017-03-06","6.879000"
"2017-03-07","6.895700"
"2017-03-08","6.903200"
"2017-03-09","6.912500"
"2017-03-10","6.912300"
"2017-03-13","6.898800"
"2017-03-14","6.911800"
"2017-03-15","6.911500"
"2017-03-16","6.886200"
"2017-03-17","6.887300"
"2017-03-20","6.899800"
"2017-03-21","6.907100"
"2017-03-22","6.888900"
"2017-03-23","6.885600"
"2017-03-24","6.884500"
"2017-03-27","6.870100"
"2017-03-28","6.878200"
"2017-03-29","6.891500"
"2017-03-30","6.888900"
"2017-03-31","6.899300"
"2017-04-05","6.890600"
"2017-04-06","6.893000"
"2017-04-07","6.894900"
"2017-04-10","6.904200"
"2017-04-11","6.895700"
"2017-04-12","6.894000"
"2017-04-13","6.865100"
"2017-04-14","6.874000"
"2017-04-17","6.878500"
"2017-04-18","6.884900"
"2017-04-19","6.866400"
"2017-04-20","6.879200"
"2017-04-21","6.882300"
"2017-04-24","6.867300"
"2017-04-25","6.883300"
"2017-04-26","6.886200"
"2017-04-27","6.889600"
"2017-04-28","6.893100"
"2017-05-02","6.895600"
"2017-05-03","6.889200"
"2017-05-04","6.895700"
"2017-05-05","6.888400"
"2017-05-08","6.894700"
"2017-05-09","6.903700"
"2017-05-10","6.906600"
"2017-05-11","6.905100"
"2017-05-12","6.894800"
"2017-05-15","6.885200"
"2017-05-16","6.879000"
"2017-05-17","6.863500"
"2017-05-18","6.861200"
"2017-05-19","6.878600"
"2017-05-22","6.867300"
"2017-05-23","6.866100"
"2017-05-24","6.875800"
"2017-05-25","6.869500"
"2017-05-26","6.869800"
"2017-05-31","6.863300"
"2017-06-01","6.809000"
"2017-06-02","6.807000"
"2017-06-05","6.793500"
"2017-06-06","6.793400"
"2017-06-07","6.785800"
"2017-06-08","6.793000"
"2017-06-09","6.797100"
"2017-06-12","6.794800"
"2017-06-13","6.795400"
"2017-06-14","6.793900"
"2017-06-15","6.785200"
"2017-06-16","6.799500"
"2017-06-19","6.797200"
"2017-06-20","6.809600"
"2017-06-21","6.819300"
"2017-06-22","6.819700"
"2017-06-23","6.823800"
"2017-06-26","6.822000"
"2017-06-27","6.829200"
"2017-06-28","6.805300"
"2017-06-29","6.794000"
"2017-06-30","6.774400"
"2017-07-03","6.777200"
"2017-07-04","6.788900"
"2017-07-05","6.792200"
"2017-07-06","6.795300"
"2017-07-07","6.791400"
"2017-07-10","6.796400"
"2017-07-11","6.798300"
"2017-07-12","6.786800"
"2017-07-13","6.780200"
"2017-07-14","6.777400"
"2017-07-17","6.756200"
"2017-07-18","6.761100"
"2017-07-19","6.745100"
"2017-07-20","6.746400"
"2017-07-21","6.741500"
"2017-07-24","6.741000"
"2017-07-25","6.748500"
"2017-07-26","6.752900"
"2017-07-27","6.730700"
"2017-07-28","6.737300"
"2017-07-31","6.728300"
"2017-08-01","6.714800"
"2017-08-02","6.720500"
"2017-08-03","6.721100"
"2017-08-04","6.713200"
"2017-08-07","6.722800"
"2017-08-08","6.718400"
"2017-08-09","6.707500"
"2017-08-10","6.677000"
"2017-08-11","6.664200"
"2017-08-14","6.660100"
"2017-08-15","6.668900"
"2017-08-16","6.677900"
"2017-08-17","6.670900"
"2017-08-18","6.674400"
"2017-08-21","6.670900"
"2017-08-22","6.659700"
"2017-08-23","6.663300"
"2017-08-24","6.652500"
"2017-08-25","6.657900"
"2017-08-28","6.635300"
"2017-08-29","6.629300"
"2017-08-30","6.610200"
"2017-08-31","6.601000"
"2017-09-01","6.590900"
"2017-09-04","6.566800"
"2017-09-05","6.537000"
"2017-09-06","6.531100"
"2017-09-07","6.526900"
"2017-09-08","6.503200"
"2017-09-11","6.499700"
"2017-09-12","6.527700"
"2017-09-13","6.538200"
"2017-09-14","6.546500"
"2017-09-15","6.542300"
"2017-09-18","6.541900"
"2017-09-19","6.553000"
"2017-09-20","6.567000"
"2017-09-21","6.586700"
"2017-09-22","6.586100"
"2017-09-25","6.594500"
"2017-09-26","6.607600"
"2017-09-27","6.619200"
"2017-09-28","6.628500"
"2017-09-29","6.636900"
"2017-10-09","6.649300"
"2017-10-10","6.627300"
"2017-10-11","6.584100"
"2017-10-12","6.580800"
"2017-10-13","6.586600"
"2017-10-16","6.583900"
"2017-10-17","6.588300"
"2017-10-18","6.599100"
"2017-10-19","6.609300"
"2017-10-20","6.609200"
"2017-10-23","6.620500"
"2017-10-24","6.626800"
"2017-10-25","6.632200"
"2017-10-26","6.628800"
"2017-10-27","6.647300"
"2017-10-30","6.648700"
"2017-10-31","6.639700"
"2017-11-01","6.630000"
"2017-11-02","6.619600"
"2017-11-03","6.607200"
"2017-11-06","6.624700"
"2017-11-07","6.621600"
"2017-11-08","6.627700"
"2017-11-09","6.632500"
"2017-11-10","6.628200"
"2017-11-13","6.634700"
"2017-11-14","6.639900"
"2017-11-15","6.626300"
"2017-11-16","6.628600"
"2017-11-17","6.627700"
"2017-11-20","6.627100"
"2017-11-21","6.635600"
"2017-11-22","6.629000"
"2017-11-23","6.602100"
"2017-11-24","6.581000"
"2017-11-27","6.587400"
"2017-11-28","6.594400"
"2017-11-29","6.601100"
"2017-11-30","6.603400"
"2017-12-01","6.606700"
"2017-12-04","6.610500"
"2017-12-05","6.611300"
"2017-12-06","6.616300"
"2017-12-07","6.619500"
"2017-12-08","6.621800"
"2017-12-11","6.615200"
"2017-12-12","6.616200"
"2017-12-13","6.625100"
"2017-12-14","6.603300"
"2017-12-15","6.611300"
"2017-12-18","6.616200"
"2017-12-19","6.609800"
"2017-12-20","6.606600"
"2017-12-21","6.579500"
"2017-12-22","6.582100"
"2017-12-25","6.568300"
"2017-12-26","6.541600"
"2017-12-27","6.542100"
"2017-12-28","6.541200"
"2017-12-29","6.534200"
"2018-01-02","6.507900"
"2018-01-03","6.492000"
"2018-01-04","6.504300"
"2018-01-05","6.491500"
"2018-01-08","6.483200"
"2018-01-09","6.496800"
"2018-01-10","6.520700"
"2018-01-11","6.514700"
"2018-01-12","6.493200"
"2018-01-15","6.457400"
"2018-01-16","6.437200"
"2018-01-17","6.433500"
"2018-01-18","6.440100"
"2018-01-19","6.416900"
"2018-01-22","6.411200"
"2018-01-23","6.400900"
"2018-01-24","6.391600"
"2018-01-25","6.372400"
"2018-01-26","6.372400"
"2018-01-29","6.326700"
"2018-01-30","6.331200"
"2018-01-31","6.333900"
"2018-02-01","6.304500"
"2018-02-02","6.288500"
"2018-02-05","6.301900"
"2018-02-06","6.307200"
"2018-02-07","6.288200"
"2018-02-08","6.282200"
"2018-02-09","6.319400"
"2018-02-12","6.300100"
"2018-02-13","6.324700"
"2018-02-14","6.342800"
"2018-02-22","6.353000"
"2018-02-23","6.348200"
"2018-02-26","6.337800"
"2018-02-27","6.314600"
"2018-02-28","6.329400"
"2018-03-01","6.335200"
"2018-03-02","6.333400"
"2018-03-05","6.343100"
"2018-03-06","6.338600"
"2018-03-07","6.329400"
"2018-03-08","6.323900"
"2018-03-09","6.345100"
"2018-03-12","6.333300"
"2018-03-13","6.321800"
"2018-03-14","6.320500"
"2018-03-15","6.314100"
"2018-03-16","6.334000"
"2018-03-19","6.332000"
"2018-03-20","6.324600"
"2018-03-21","6.339600"
"2018-03-22","6.316700"
"2018-03-23","6.327200"
"2018-03-26","6.319300"
"2018-03-27","6.281600"
"2018-03-28","6.278500"
"2018-03-29","6.304600"
"2018-03-30","6.288100"
"2018-04-02","6.276400"
"2018-04-03","6.283300"
"2018-04-04","6.292600"
"2018-04-09","6.311400"
"2018-04-10","6.307100"
"2018-04-11","6.291100"
"2018-04-12","6.283400"
"2018-04-13","6.289800"
"2018-04-16","6.288400"
"2018-04-17","6.277100"
"2018-04-18","6.281700"
"2018-04-19","6.283200"
"2018-04-20","6.289700"
"2018-04-23","6.303400"
"2018-04-24","6.322900"
"2018-04-25","6.306600"
"2018-04-26","6.328300"
"2018-04-27","6.339300"
"2018-05-02","6.367000"
"2018-05-03","6.373200"
"2018-05-04","6.352100"
"2018-05-07","6.358400"
"2018-05-08","6.367400"
"2018-05-09","6.373300"
"2018-05-10","6.376800"
"2018-05-11","6.352400"
"2018-05-14","6.334500"
"2018-05-15","6.348600"
"2018-05-16","6.374500"
"2018-05-17","6.367900"
"2018-05-18","6.376300"
"2018-05-21","6.385200"
"2018-05-22","6.379900"
"2018-05-23","6.377300"
"2018-05-24","6.381600"
"2018-05-25","6.386700"
"2018-05-28","6.396200"
"2018-05-29","6.402100"
"2018-05-30","6.420700"
"2018-05-31","6.414400"
"2018-06-01","6.407800"
"2018-06-04","6.420800"
"2018-06-05","6.415700"
"2018-06-06","6.404000"
"2018-06-07","6.391900"
"2018-06-08","6.400300"
"2018-06-11","6.406400"
"2018-06-12","6.412100"
"2018-06-13","6.415600"
"2018-06-14","6.396200"
"2018-06-15","6.430600"
"2018-06-19","6.423500"
"2018-06-20","6.458600"
"2018-06-21","6.470600"
"2018-06-22","6.480400"
"2018-06-25","6.489300"
"2018-06-26","6.518000"
"2018-06-27","6.556900"
"2018-06-28","6.596000"
"2018-06-29","6.616600"
"2018-07-02","6.615700"
"2018-07-03","6.649700"
"2018-07-04","6.659500"
"2018-07-05","6.618000"
"2018-07-06","6.633600"
"2018-07-09","6.639300"
"2018-07-10","6.625900"
"2018-07-11","6.623400"
"2018-07-12","6.672600"
"2018-07-13","6.672700"
"2018-07-16","6.675800"
"2018-07-17","6.682100"
"2018-07-18","6.691400"
"2018-07-19","6.706600"
"2018-07-20","6.767100"
"2018-07-23","6.759300"
"2018-07-24","6.789100"
"2018-07-25","6.804000"
"2018-07-26","6.766200"
"2018-07-27","6.794200"
"2018-07-30","6.813100"
"2018-07-31","6.816500"
"2018-08-01","6.829300"
"2018-08-02","6.794200"
"2018-08-03","6.832200"
"2018-08-06","6.851300"
"2018-08-07","6.843100"
"2018-08-08","6.831300"
"2018-08-09","6.831700"
"2018-08-10","6.839500"
"2018-08-13","6.862900"
"2018-08-14","6.869500"
"2018-08-15","6.885600"
"2018-08-16","6.894600"
"2018-08-17","6.889400"
"2018-08-20","6.871800"
"2018-08-21","6.836000"
"2018-08-22","6.827100"
"2018-08-23","6.836700"
"2018-08-24","6.871000"
"2018-08-27","6.850800"
"2018-08-28","6.805200"
"2018-08-29","6.807200"
"2018-08-30","6.811300"
"2018-08-31","6.824600"
"2018-09-03","6.834700"
"2018-09-04","6.818300"
"2018-09-05","6.826600"
"2018-09-06","6.821700"
"2018-09-07","6.821200"
"2018-09-10","6.838900"
"2018-09-11","6.848800"
"2018-09-12","6.854600"
"2018-09-13","6.848800"
"2018-09-14","6.836200"
"2018-09-17","6.850900"
"2018-09-18","6.855400"
"2018-09-19","6.856900"
"2018-09-20","6.853000"
"2018-09-21","6.835700"
"2018-09-25","6.844000"
"2018-09-26","6.857100"
"2018-09-27","6.864200"
"2018-09-28","6.879200"
"2018-10-08","6.895700"
"2018-10-09","6.901900"
"2018-10-10","6.907200"
"2018-10-11","6.909800"
"2018-10-12","6.912000"
"2018-10-15","6.915400"
"2018-10-16","6.911900"
"2018-10-17","6.910300"
"2018-10-18","6.927500"
"2018-10-19","6.938700"
"2018-10-22","6.923600"
"2018-10-23","6.933800"
"2018-10-24","6.935700"
"2018-10-25","6.940900"
"2018-10-26","6.951000"
"2018-10-29","6.937700"
"2018-10-30","6.957400"
"2018-10-31","6.964600"
"2018-11-01","6.967000"
"2018-11-02","6.937100"
"2018-11-05","6.897600"
"2018-11-06","6.907500"
"2018-11-07","6.906500"
"2018-11-08","6.916300"
"2018-11-09","6.932900"
"2018-11-12","6.947600"
"2018-11-13","6.962900"
"2018-11-14","6.940200"
"2018-11-15","6.939200"
"2018-11-16","6.937700"
"2018-11-19","6.924500"
"2018-11-20","6.928000"
"2018-11-21","6.944900"
"2018-11-22","6.939100"
"2018-11-23","6.930600"
"2018-11-26","6.945300"
"2018-11-27","6.946300"
"2018-11-28","6.950000"
"2018-11-29","6.935300"
"2018-11-30","6.935700"
"2018-12-03","6.943100"
"2018-12-04","6.893900"
"2018-12-05","6.847600"
"2018-12-06","6.859900"
"2018-12-07","6.866400"
"2018-12-10","6.869300"
"2018-12-11","6.899600"
"2018-12-12","6.906400"
"2018-12-13","6.876900"
"2018-12-14","6.875000"
"2018-12-17","6.890800"
"2018-12-18","6.885400"
"2018-12-19","6.886900"
"2018-12-20","6.893600"
"2018-12-21","6.882500"
"2018-12-24","6.900600"
"2018-12-25","6.891900"
"2018-12-26","6.884500"
"2018-12-27","6.889400"
"2018-12-28","6.863200"
"2019-01-02","6.848200"
"2019-01-03","6.863100"
"2019-01-04","6.858600"
"2019-01-07","6.851700"
"2019-01-08","6.840200"
"2019-01-09","6.852600"
"2019-01-10","6.816000"
"2019-01-11","6.790900"
"2019-01-14","6.756000"
"2019-01-15","6.754200"
"2019-01-16","6.761500"
"2019-01-17","6.759200"
"2019-01-18","6.766500"
"2019-01-21","6.777400"
"2019-01-22","6.785400"
"2019-01-23","6.796900"
"2019-01-24","6.780200"
"2019-01-25","6.794100"
"2019-01-28","6.747200"
"2019-01-29","6.735600"
"2019-01-30","6.734300"
"2019-01-31","6.702500"
"2019-02-01","6.708100"
"2019-02-11","6.749500"
"2019-02-12","6.776500"
"2019-02-13","6.767500"
"2019-02-14","6.774400"
"2019-02-15","6.762300"
"2019-02-18","6.765900"
"2019-02-19","6.764200"
"2019-02-20","6.755800"
"2019-02-21","6.722000"
"2019-02-22","6.715100"
"2019-02-25","6.713100"
"2019-02-26","6.695200"
"2019-02-27","6.685700"
"2019-02-28","6.690100"
"2019-03-01","6.695700"
"2019-03-04","6.704900"
"2019-03-05","6.699800"
"2019-03-06","6.705300"
"2019-03-07","6.711000"
"2019-03-08","6.723500"
"2019-03-11","6.720200"
"2019-03-12","6.712800"
"2019-03-13","6.711400"
"2019-03-14","6.700900"
"2019-03-15","6.716700"
"2019-03-18","6.708800"
"2019-03-19","6.706200"
"2019-03-20","6.710100"
"2019-03-21","6.685000"
"2019-03-22","6.694400"
"2019-03-25","6.709800"
"2019-03-26","6.704200"
"2019-03-27","6.714100"
"2019-03-28","6.726300"
"2019-03-29","6.733500"
"2019-04-01","6.719300"
"2019-04-02","6.716100"
"2019-04-03","6.719400"
"2019-04-04","6.705500"
"2019-04-08","6.720100"
"2019-04-09","6.714200"
"2019-04-10","6.711000"
"2019-04-11","6.708800"
"2019-04-12","6.722000"
"2019-04-15","6.711200"
"2019-04-16","6.709700"
"2019-04-17","6.711000"
"2019-04-18","6.691100"
"2019-04-19","6.704300"
"2019-04-22","6.703500"
"2019-04-23","6.708200"
"2019-04-24","6.720500"
"2019-04-25","6.730700"
"2019-04-26","6.730700"
"2019-04-29","6.731000"
"2019-04-30","6.728600"
"2019-05-06","6.734400"
"2019-05-07","6.761400"
"2019-05-08","6.759600"
"2019-05-09","6.766500"
"2019-05-10","6.791200"
"2019-05-13","6.795400"
"2019-05-14","6.836500"
"2019-05-15","6.864900"
"2019-05-16","6.868800"
"2019-05-17","6.885900"
"2019-05-20","6.898800"
"2019-05-21","6.899000"
"2019-05-22","6.899200"
"2019-05-23","6.899400"
"2019-05-24","6.899300"
"2019-05-27","6.892400"
"2019-05-28","6.897300"
"2019-05-29","6.898800"
"2019-05-30","6.899000"
"2019-05-31","6.899200"
"2019-06-03","6.889600"
"2019-06-04","6.882200"
"2019-06-05","6.890300"
"2019-06-06","6.894500"
"2019-06-10","6.892500"
"2019-06-11","6.893000"
"2019-06-12","6.893200"
"2019-06-13","6.893400"
"2019-06-14","6.893700"
"2019-06-17","6.894000"
"2019-06-18","6.894200"
"2019-06-19","6.889300"
"2019-06-20","6.880500"
"2019-06-21","6.847200"
"2019-06-24","6.850300"
"2019-06-25","6.858000"
"2019-06-26","6.870100"
"2019-06-27","6.877800"
"2019-06-28","6.874700"
"2019-07-01","6.871600"
"2019-07-02","6.851300"
"2019-07-03","6.864000"
"2019-07-04","6.870500"
"2019-07-05","6.869700"
"2019-07-08","6.888100"
"2019-07-09","6.885300"
"2019-07-10","6.885600"
"2019-07-11","6.867700"
"2019-07-12","6.866200"
"2019-07-15","6.867700"
"2019-07-16","6.871000"
"2019-07-17","6.882700"
"2019-07-18","6.876100"
"2019-07-19","6.863500"
"2019-07-22","6.875900"
"2019-07-23","6.881800"
"2019-07-24","6.886000"
"2019-07-25","6.873700"
"2019-07-26","6.879600"
"2019-07-29","6.882100"
"2019-07-30","6.886200"
"2019-07-31","6.884100"
"2019-08-01","6.893800"
"2019-08-02","6.899600"
"2019-08-05","6.922500"
"2019-08-06","6.968300"
"2019-08-07","6.999600"
"2019-08-08","7.003900"
"2019-08-09","7.013600"
"2019-08-12","7.021100"
"2019-08-13","7.032600"
"2019-08-14","7.031200"
"2019-08-15","7.026800"
"2019-08-16","7.031200"
"2019-08-19","7.036500"
"2019-08-20","7.045400"
"2019-08-21","7.043300"
"2019-08-22","7.049000"
"2019-08-23","7.057200"
"2019-08-26","7.057000"
"2019-08-27","7.081000"
"2019-08-28","7.083500"
"2019-08-29","7.085800"
"2019-08-30","7.087900"
"2019-09-02","7.088300"
"2019-09-03","7.088400"
"2019-09-04","7.087800"
"2019-09-05","7.085200"
"2019-09-06","7.085500"
"2019-09-09","7.085100"
"2019-09-10","7.084600"
"2019-09-11","7.084300"
"2019-09-12","7.084600"
"2019-09-16","7.065700"
"2019-09-17","7.073000"
"2019-09-18","7.072800"
"2019-09-19","7.073200"
"2019-09-20","7.073000"
"2019-09-23","7.073400"
"2019-09-24","7.072900"
"2019-09-25","7.072400"
"2019-09-26","7.072900"
"2019-09-27","7.073100"
"2019-09-30","7.072900"
"2019-10-08","7.072600"
"2019-10-09","7.072800"
"2019-10-10","7.073000"
"2019-10-11","7.072700"
"2019-10-14","7.072500"
"2019-10-15","7.070800"
"2019-10-16","7.074600"
"2019-10-17","7.078900"
"2019-10-18","7.069000"
"2019-10-21","7.068000"
"2019-10-22","7.066800"
"2019-10-23","7.075200"
"2019-10-24","7.072700"
"2019-10-25","7.074900"
"2019-10-28","7.076200"
"2019-10-29","7.061700"
"2019-10-30","7.058200"
"2019-10-31","7.053300"
"2019-11-01","7.043700"
"2019-11-04","7.038200"
"2019-11-05","7.038500"
"2019-11-06","7.008000"
"2019-11-07","7.000800"
"2019-11-08","6.994500"
"2019-11-11","6.993300"
"2019-11-12","6.998800"
"2019-11-13","7.002600"
"2019-11-14","7.008300"
"2019-11-15","7.009100"
"2019-11-18","7.003700"
"2019-11-19","7.003000"
"2019-11-20","7.011800"
"2019-11-21","7.021700"
"2019-11-22","7.030600"
"2019-11-25","7.039700"
"2019-11-26","7.034400"
"2019-11-27","7.034900"
"2019-11-28","7.027100"
"2019-11-29","7.029800"
"2019-12-02","7.026200"
"2019-12-03","7.022300"
"2019-12-04","7.038200"
"2019-12-05","7.076200"
"2019-12-06","7.038300"
"2019-12-09","7.040500"
"2019-12-10","7.040000"
"2019-12-11","7.038500"
"2019-12-12","7.025300"
"2019-12-13","7.015600"
"2019-12-16","6.991500"
"2019-12-17","6.997100"
"2019-12-18","6.996900"
"2019-12-19","7.002500"
"2019-12-20","7.002000"
"2019-12-23","7.011700"
"2019-12-24","7.011900"
"2019-12-25","7.006700"
"2019-12-26","6.980100"
"2019-12-27","6.987900"
"2019-12-30","6.980500"
"2019-12-31","6.976200"
"2020-01-02","6.961400"
"2020-01-03","6.968100"
"2020-01-06","6.971800"
"2020-01-07","6.969000"
"2020-01-08","6.945000"
"2020-01-09","6.949700"
"2020-01-10","6.935100"
"2020-01-13","6.926300"
"2020-01-14","6.895400"
"2020-01-15","6.884500"
"2020-01-16","6.880700"
"2020-01-17","6.887800"
"2020-01-20","6.866400"
"2020-01-21","6.860600"
"2020-01-22","6.885300"
"2020-01-23","6.887600"
"2020-02-03","6.924900"
"2020-02-04","6.977900"
"2020-02-05","6.982300"
"2020-02-06","6.998500"
"2020-02-07","6.976800"
"2020-02-10","6.986300"
"2020-02-11","6.989700"
"2020-02-12","6.971800"
"2020-02-13","6.978500"
"2020-02-14","6.984300"
"2020-02-17","6.979500"
"2020-02-18","6.982600"
"2020-02-19","7.001200"
"2020-02-20","7.002600"
"2020-02-21","7.021000"
"2020-02-24","7.024600"
"2020-02-25","7.023200"
"2020-02-26","7.012600"
"2020-02-27","7.021500"
"2020-02-28","7.006600"
"2020-03-02","6.981100"
"2020-03-03","6.951600"
"2020-03-04","6.951400"
"2020-03-05","6.940300"
"2020-03-06","6.933700"
"2020-03-09","6.926000"
"2020-03-10","6.938900"
"2020-03-11","6.961200"
"2020-03-12","6.964100"
"2020-03-13","7.003300"
"2020-03-16","7.001800"
"2020-03-17","7.009400"
"2020-03-18","7.032800"
"2020-03-19","7.052200"
"2020-03-20","7.105200"
"2020-03-23","7.094000"
"2020-03-24","7.099900"
"2020-03-25","7.074200"
"2020-03-26","7.069200"
"2020-03-27","7.042700"
"2020-03-30","7.044700"
"2020-03-31","7.085100"
"2020-04-01","7.077100"
"2020-04-02","7.099500"
"2020-04-03","7.110400"
"2020-04-07","7.093900"
"2020-04-08","7.048300"
"2020-04-09","7.053600"
"2020-04-10","7.035400"
"2020-04-13","7.030000"
"2020-04-14","7.040600"
"2020-04-15","7.040200"
"2020-04-16","7.071400"
"2020-04-17","7.071800"
"2020-04-20","7.065700"
"2020-04-21","7.075200"
"2020-04-22","7.090300"
"2020-04-23","7.088700"
"2020-04-24","7.080300"
"2020-04-27","7.070300"
"2020-04-28","7.071000"
"2020-04-29","7.070400"
"2020-04-30","7.057100"
"2020-05-06","7.069000"
"2020-05-07","7.093100"
"2020-05-08","7.078800"
"2020-05-11","7.076900"
"2020-05-12","7.091900"
"2020-05-13","7.087500"
"2020-05-14","7.094800"
"2020-05-15","7.093600"
"2020-05-18","7.103000"
"2020-05-19","7.091200"
"2020-05-20","7.095600"
"2020-05-21","7.086800"
"2020-05-22","7.093900"
"2020-05-25","7.120900"
"2020-05-26","7.129300"
"2020-05-27","7.109200"
"2020-05-28","7.127700"
"2020-05-29","7.131600"
"2020-06-01","7.131500"
"2020-06-02","7.116700"
"2020-06-03","7.107400"
"2020-06-04","7.101200"
"2020-06-05","7.096500"
"2020-06-08","7.088200"
"2020-06-09","7.071100"
"2020-06-10","7.070300"
"2020-06-11","7.060800"
"2020-06-12","7.086500"
"2020-06-15","7.090200"
"2020-06-16","7.075500"
"2020-06-17","7.087300"
"2020-06-18","7.090300"
"2020-06-19","7.091300"
"2020-06-22","7.086500"
"2020-06-23","7.067100"
"2020-06-24","7.055500"
"2020-06-29","7.080800"
"2020-06-30","7.079500"
"2020-07-01","7.071000"
"2020-07-02","7.056600"
"2020-07-03","7.063800"
"2020-07-06","7.066300"
"2020-07-07","7.031000"
"2020-07-08","7.020700"
"2020-07-09","7.008500"
"2020-07-10","6.994300"
"2020-07-13","6.996500"
"2020-07-14","6.999600"
"2020-07-15","6.998200"
"2020-07-16","6.991300"
"2020-07-17","7.004300"
"2020-07-20","6.992800"
"2020-07-21","6.986200"
"2020-07-22","6.971800"
"2020-07-23","6.992100"
"2020-07-24","6.993800"
"2020-07-27","7.002900"
"2020-07-28","6.989500"
"2020-07-29","6.996900"
"2020-07-30","6.990200"
"2020-07-31","6.984800"
"2020-08-03","6.998000"
"2020-08-04","6.980300"
"2020-08-05","6.975200"
"2020-08-06","6.943800"
"2020-08-07","6.940800"
"2020-08-10","6.964900"
"2020-08-11","6.971100"
"2020-08-12","6.959700"
"2020-08-13","6.942900"
"2020-08-14","6.940500"
"2020-08-17","6.936200"
"2020-08-18","6.932500"
"2020-08-19","6.916800"
"2020-08-20","6.927400"
"2020-08-21","6.910700"
"2020-08-24","6.919400"
"2020-08-25","6.927400"
"2020-08-26","6.907900"
"2020-08-27","6.890300"
"2020-08-28","6.889100"
"2020-08-31","6.860500"
"2020-09-01","6.849800"
"2020-09-02","6.837600"
"2020-09-03","6.831900"
"2020-09-04","6.835900"
"2020-09-07","6.838600"
"2020-09-08","6.836400"
"2020-09-09","6.842300"
"2020-09-10","6.833100"
"2020-09-11","6.838900"
"2020-09-14","6.836100"
"2020-09-15","6.822200"
"2020-09-16","6.782500"
"2020-09-17","6.767500"
"2020-09-18","6.759100"
"2020-09-21","6.759500"
"2020-09-22","6.787200"
"2020-09-23","6.798600"
"2020-09-24","6.802800"
"2020-09-25","6.812100"
"2020-09-28","6.825200"
"2020-09-29","6.817100"
"2020-09-30","6.810100"
"2020-10-09","6.779600"
"2020-10-12","6.712600"
"2020-10-13","6.729600"
"2020-10-14","6.747300"
"2020-10-15","6.737400"
"2020-10-16","6.733200"
"2020-10-19","6.701000"
"2020-10-20","6.693000"
"2020-10-21","6.678100"
"2020-10-22","6.655600"
"2020-10-23","6.670300"
"2020-10-26","6.672500"
"2020-10-27","6.698900"
"2020-10-28","6.719500"
"2020-10-29","6.726000"
"2020-10-30","6.723200"
"2020-11-02","6.705000"
"2020-11-03","6.695700"
"2020-11-04","6.677100"
"2020-11-05","6.689500"
"2020-11-06","6.629000"
"2020-11-09","6.612300"
"2020-11-10","6.589700"
"2020-11-11","6.607000"
"2020-11-12","6.623600"
"2020-11-13","6.628500"
"2020-11-16","6.604800"
"2020-11-17","6.576200"
"2020-11-18","6.559300"
