"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en","Eect01","Eect04"
"2018","Ngari Prefecture","542500","City (Sub-provincial level)","540000","Tibet Autonomous Region","10.9500",""
"2019","Anshun (city)","520400","City (Sub-provincial level)","520000","Guizhou (province)","307.0726",""
"2019","Huangnan Tibetan Autonomous Prefecture","632300","City (Sub-provincial level)","630000","Qinghai (province)","28.0164",""
"2019","Huai'an (city)","320800","City (Sub-provincial level)","320000","Jiangsu (province)","560.4800",""
"2019","Wenshan Zhuang and Miao Autonomous Prefecture","532600","City (Sub-provincial level)","530000","Yunnan (province)","367.2000",""
"2019","Xiaogan (city)","420900","City (Sub-provincial level)","420000","Hubei (province)","515.1500",""
"2019","Xianyang (city)","610400","City (Sub-provincial level)","610000","Shaanxi (province)","",""
"2019","Baoshan (city)","530500","City (Sub-provincial level)","530000","Yunnan (province)","263.0000",""
"2019","Taizhou (city)","331000","City (Sub-provincial level)","330000","Zhejiang (province)","606.6384",""
"2019","Shangluo (city)","611000","City (Sub-provincial level)","610000","Shaanxi (province)","250.2132",""
"2019","Guiyang (city)","520100","City (Sub-provincial level)","520000","Guizhou (province)","427.8263",""
"2019","Kunming (city)","530100","City (Sub-provincial level)","530000","Yunnan (province)","695.0000",""
"2019","Huangshi (city)","420200","City (Sub-provincial level)","420000","Hubei (province)","273.3400",""
"2019","Xining (city)","630100","City (Sub-provincial level)","630000","Qinghai (province)","209.3673",""
"2019","Chifeng (city)","150400","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","460.0000",""
"2019","Shiyan (city)","420300","City (Sub-provincial level)","420000","Hubei (province)","346.0700",""
"2019","Yuxi (city)","530400","City (Sub-provincial level)","530000","Yunnan (province)","238.8800",""
"2019","Hainan Tibetan Autonomous Prefecture","632500","City (Sub-provincial level)","630000","Qinghai (province)","47.1520",""
"2019","Dehong Dai and Jingpo Autonomous Prefecture","533100","City (Sub-provincial level)","530000","Yunnan (province)","132.4000",""
"2019","Haidong (city)","630200","City (Sub-provincial level)","630000","Qinghai (province)","172.6074",""
"2019","Zhuzhou (city)","430200","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Xiangtan (city)","430300","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Diqing Tibetan Autonomous Prefecture","533400","City (Sub-provincial level)","530000","Yunnan (province)","40.0300",""
"2019","Suqian (city)","321300","City (Sub-provincial level)","320000","Jiangsu (province)","592.3600",""
"2019","Yangzhou (city)","321000","City (Sub-provincial level)","320000","Jiangsu (province)","457.1400",""
"2019","Lijiang (city)","530700","City (Sub-provincial level)","530000","Yunnan (province)","130.2400",""
"2019","Yongzhou (city)","431100","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Ningbo (city)","330200","City (Prefectural level)","330000","Zhejiang (province)","608.4707",""
"2019","Quanzhou (city)","350500","City (Sub-provincial level)","350000","Fujian (province)","760.7000",""
"2019","Xianning (city)","421200","City (Sub-provincial level)","420000","Hubei (province)","305.2800",""
"2019","Changzhou (city)","320400","City (Sub-provincial level)","320000","Jiangsu (province)","385.0200",""
"2019","Xilingol League","152500","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","",""
"2019","Lishui (city)","331100","City (Sub-provincial level)","330000","Zhejiang (province)","270.7654",""
"2019","Liupanshui (city)","520200","City (Sub-provincial level)","520000","Guizhou (province)","353.2119",""
"2019","Chuxiong Yi Autonomous Prefecture","532300","City (Sub-provincial level)","530000","Yunnan (province)","275.5000",""
"2019","Nanjing (city)","320100","City (Prefectural level)","320000","Jiangsu (province)","709.8200",""
"2019","Huanggang (city)","421100","City (Sub-provincial level)","420000","Hubei (province)","737.8100",""
"2019","Ulanqab (city)","150900","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","268.9100",""
"2019","Yueyang (city)","430600","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Dali Bai Autonomous Prefecture","532900","City (Sub-provincial level)","530000","Yunnan (province)","361.9100",""
"2019","Xi'an (city)","610100","City (Prefectural level)","610000","Shaanxi (province)","956.7388",""
"2019","Hangzhou (city)","330100","City (Prefectural level)","330000","Zhejiang (province)","795.3740",""
"2019","Jingzhou (city)","421000","City (Sub-provincial level)","420000","Hubei (province)","637.1600",""
"2019","Tongchuan (city)","610200","City (Sub-provincial level)","610000","Shaanxi (province)","79.0363",""
"2019","Quzhou (city)","330800","City (Sub-provincial level)","330000","Zhejiang (province)","257.6325",""
"2019","Hinggan League","152200","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","",""
"2019","Hanzhong (city)","610700","City (Sub-provincial level)","610000","Shaanxi (province)","380.9380",""
"2019","Qujing (city)","530300","City (Sub-provincial level)","530000","Yunnan (province)","617.7700",""
"2019","Ezhou (city)","420700","City (Sub-provincial level)","420000","Hubei (province)","111.5600",""
"2019","Longyan (city)","350800","City (Sub-provincial level)","350000","Fujian (province)","318.2400",""
"2019","Zhenjiang (city)","321100","City (Sub-provincial level)","320000","Jiangsu (province)","270.1600",""
"2019","Yiyang (city)","430900","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Yan'an (city)","610600","City (Sub-provincial level)","610000","Shaanxi (province)","233.6587",""
"2019","Zhangzhou (city)","350600","City (Sub-provincial level)","350000","Fujian (province)","522.3100",""
"2019","Loudi (city)","431300","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Bayannur (city)","150800","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","173.9500",""
"2019","Haikou (city)","460100","City (Sub-provincial level)","460000","Hainan (province)","182.8944",""
"2019","Wuhan (city)","420100","City (Prefectural level)","420000","Hubei (province)","906.4000",""
"2019","Hulunbuir (city)","150700","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","254.6200",""
"2019","Sansha (city)","460300","City (Sub-provincial level)","460000","Hainan (province)","0.0730",""
"2019","Ningde (city)","350900","City (Sub-provincial level)","350000","Fujian (province)","355.6300",""
"2019","Suizhou (city)","421300","City (Sub-provincial level)","420000","Hubei (province)","249.4800",""
"2019","Ankang (city)","610900","City (Sub-provincial level)","610000","Shaanxi (province)","303.7053",""
"2019","Jiaxing (city)","330400","City (Sub-provincial level)","330000","Zhejiang (province)","363.6987",""
"2019","Xiangyang (city)","420600","City (Sub-provincial level)","420000","Hubei (province)","589.7800",""
"2019","Nanping (city)","350700","City (Sub-provincial level)","350000","Fujian (province)","318.2600",""
"2019","Zhangjiajie (city)","430800","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Baotou (city)","150200","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","224.5700",""
"2019","Chenzhou (city)","431000","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Yulin (city)","610800","City (Sub-provincial level)","610000","Shaanxi (province)","385.0340",""
"2019","Nantong (city)","320600","City (Sub-provincial level)","320000","Jiangsu (province)","759.8200",""
"2019","Wenzhou (city)","330300","City (Sub-provincial level)","330000","Zhejiang (province)","832.3647",""
"2019","Xiamen (city)","350200","City (Prefectural level)","350000","Fujian (province)","259.2400",""
"2019","Hohhot (city)","150100","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","248.7400",""
"2019","Taizhou (city)","321200","City (Sub-provincial level)","320000","Jiangsu (province)","500.5500",""
"2019","Changsha (city)","430100","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Jinhua (city)","330700","City (Sub-provincial level)","330000","Zhejiang (province)","491.9333",""
"2019","Lincang (city)","530900","City (Sub-provincial level)","530000","Yunnan (province)","253.8200",""
"2019","Wuhai (city)","150300","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","44.1900",""
"2019","Shaoxing (city)","330600","City (Sub-provincial level)","330000","Zhejiang (province)","447.8657",""
"2019","Danzhou (city)","469003","City (Sub-provincial level)","460000","Hainan (province)","106.4616",""
"2019","Tongliao (city)","150500","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","316.7200",""
"2019","Golog Tibetan Autonomous Prefecture","632600","City (Sub-provincial level)","630000","Qinghai (province)","20.4063",""
"2019","Zunyi (city)","520300","City (Sub-provincial level)","520000","Guizhou (province)","818.9988",""
"2019","Xuzhou (city)","320300","City (Sub-provincial level)","320000","Jiangsu (province)","1041.7300",""
"2019","Zhaotong (city)","530600","City (Sub-provincial level)","530000","Yunnan (province)","564.5700",""
"2019","Baoji (city)","610300","City (Sub-provincial level)","610000","Shaanxi (province)","",""
"2019","Ordos (city)","150600","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","163.5000",""
"2019","Fuzhou (city)","350100","City (Sub-provincial level)","350000","Fujian (province)","710.0800",""
"2019","Sanming (city)","350400","City (Sub-provincial level)","350000","Fujian (province)","288.5200",""
"2019","Alxa League","152900","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","",""
"2019","Putian (city)","350300","City (Sub-provincial level)","350000","Fujian (province)","363.5000",""
"2019","Huzhou (city)","330500","City (Sub-provincial level)","330000","Zhejiang (province)","267.5698",""
"2019","Suzhou (city)","320500","City (Sub-provincial level)","320000","Jiangsu (province)","722.6000",""
"2019","Nujiang Lisu Autonomous Prefecture","533300","City (Sub-provincial level)","530000","Yunnan (province)","55.7000",""
"2019","Tongren (city)","520600","City (Sub-provincial level)","520000","Guizhou (province)","446.3834",""
"2019","Weinan (city)","610500","City (Sub-provincial level)","610000","Shaanxi (province)","542.6273",""
"2019","Xishuangbanna Dai Autonomous Prefecture","532800","City (Sub-provincial level)","530000","Yunnan (province)","119.6000",""
"2019","Bijie (city)","520500","City (Sub-provincial level)","520000","Guizhou (province)","937.7627",""
"2019","Changde (city)","430700","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Hengyang (city)","430400","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Yushu Tibetan Autonomous Prefecture","632700","City (Sub-provincial level)","630000","Qinghai (province)","41.5369",""
"2019","Huaihua (city)","431200","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Yichang (city)","420500","City (Sub-provincial level)","420000","Hubei (province)","390.9400",""
"2019","Haixi Mongol and Tibetan Autonomous Prefecture","632800","City (Sub-provincial level)","630000","Qinghai (province)","40.3826",""
"2019","Pu'er (city)","530800","City (Sub-provincial level)","530000","Yunnan (province)","265.2200",""
"2019","Jingmen (city)","420800","City (Sub-provincial level)","420000","Hubei (province)","290.9500",""
"2019","Honghe Hani and Yi Autonomous Prefecture","532500","City (Sub-provincial level)","530000","Yunnan (province)","477.5000",""
"2019","Shaoyang (city)","430500","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Haibei Tibetan Autonomous Prefecture","632200","City (Sub-provincial level)","630000","Qinghai (province)","29.5568",""
"2019","Yancheng (city)","320900","City (Sub-provincial level)","320000","Jiangsu (province)","821.3500",""
"2019","Lianyungang (city)","320700","City (Sub-provincial level)","320000","Jiangsu (province)","534.4100",""
"2019","Zhoushan (city)","330900","City (Sub-provincial level)","330000","Zhejiang (province)","96.5990",""
"2019","Wuxi (city)","320200","City (Sub-provincial level)","320000","Jiangsu (province)","502.8300",""
"2019","Sanya (city)","460200","City (Sub-provincial level)","460000","Hainan (province)","63.4369",""
"2019","Qiandongnan Miao and Dong Autonomous Prefecture","522600","City (Sub-provincial level)","520000","Guizhou (province)","484.7311",""
"2019","Xiangxi Tujia and Miao Autonomous Prefecture","433100","City (Sub-provincial level)","430000","Hunan (province)","",""
"2019","Qianxinan Bouyei and Miao Autonomous Prefecture","522300","City (Sub-provincial level)","520000","Guizhou (province)","368.8116",""
"2019","Qiannan Bouyei and Miao Autonomous Prefecture","522700","City (Sub-provincial level)","520000","Guizhou (province)","426.6520",""
"2019","Hefei (city)","340100","City (Sub-provincial level)","340000","Anhui (province)","770.4400",""
"2019","Wuhu (city)","340200","City (Sub-provincial level)","340000","Anhui (province)","389.8400",""
"2019","Bengbu (city)","340300","City (Sub-provincial level)","340000","Anhui (province)","386.3000",""
"2019","Huainan (city)","340400","City (Sub-provincial level)","340000","Anhui (province)","390.8200",""
"2019","Ma'anshan (city)","340500","City (Sub-provincial level)","340000","Anhui (province)","229.1400",""
"2019","Huaibei (city)","340600","City (Sub-provincial level)","340000","Anhui (province)","218.7200",""
"2019","Tongling (city)","340700","City (Sub-provincial level)","340000","Anhui (province)","170.5800",""
"2019","Anqing (city)","340800","City (Sub-provincial level)","340000","Anhui (province)","528.5800",""
"2019","Huangshan (city)","341000","City (Sub-provincial level)","340000","Anhui (province)","148.9200",""
"2019","Chuzhou (city)","341100","City (Sub-provincial level)","340000","Anhui (province)","455.3500",""
"2019","Fuyang (city)","341200","City (Sub-provincial level)","340000","Anhui (province)","1077.2800",""
"2019","Suzhou (city)","341300","City (Sub-provincial level)","340000","Anhui (province)","658.2700",""
"2019","Lu'an (city)","341500","City (Sub-provincial level)","340000","Anhui (province)","591.0700",""
"2019","Bozhou (city)","341600","City (Sub-provincial level)","340000","Anhui (province)","662.9900",""
"2019","Chizhou (city)","341700","City (Sub-provincial level)","340000","Anhui (province)","162.2900",""
"2019","Xuancheng (city)","341800","City (Sub-provincial level)","340000","Anhui (province)","278.7700",""
"2019","Nanchang (city)","360100","City (Sub-provincial level)","360000","Jiangxi (province)","560.0556","778.3956"
"2019","Jingdezhen (city)","360200","City (Sub-provincial level)","360000","Jiangxi (province)","168.0523","319.3696"
"2019","Pingxiang (city)","360300","City (Sub-provincial level)","360000","Jiangxi (province)","194.1326","506.7413"
"2019","Jiujiang (city)","360400","City (Sub-provincial level)","360000","Jiangxi (province)","492.0275","257.8085"
"2019","Xinyu (city)","360500","City (Sub-provincial level)","360000","Jiangxi (province)","119.3423","377.6655"
"2019","Yingtan (city)","360600","City (Sub-provincial level)","360000","Jiangxi (province)","118.1566","331.9006"
"2019","Ganzhou (city)","360700","City (Sub-provincial level)","360000","Jiangxi (province)","870.8023","221.2123"
"2019","Ji'an (city)","360800","City (Sub-provincial level)","360000","Jiangxi (province)","495.9723","196.1528"
"2019","Yichun (city)","360900","City (Sub-provincial level)","360000","Jiangxi (province)","558.2618","299.0314"
"2019","Fuzhou (city)","361000","City (Sub-provincial level)","360000","Jiangxi (province)","406.0323","216.0091"
"2019","Shangrao (city)","361100","City (Sub-provincial level)","360000","Jiangxi (province)","683.2962","300.5217"
"2019","Jinan (city)","370100","City (Prefectural level)","370000","Shandong (province)","796.7400",""
"2019","Qingdao (city)","370200","City (Prefectural level)","370000","Shandong (province)","829.9400",""
"2019","Zibo (city)","370300","City (Sub-provincial level)","370000","Shandong (province)","434.5500",""
"2019","Zaozhuang (city)","370400","City (Sub-provincial level)","370000","Shandong (province)","424.6400",""
"2019","Dongying (city)","370500","City (Sub-provincial level)","370000","Shandong (province)","197.6500",""
"2019","Yantai (city)","370600","City (Sub-provincial level)","370000","Shandong (province)","653.4500",""
"2019","Weifang (city)","370700","City (Sub-provincial level)","370000","Shandong (province)","918.1100",""
"2019","Ji'ning (city)","370800","City (Sub-provincial level)","370000","Shandong (province)","893.6600",""
"2019","Tai'an (city)","370900","City (Sub-provincial level)","370000","Shandong (province)","573.3300",""
"2019","Weihai (city)","371000","City (Sub-provincial level)","370000","Shandong (province)","257.0100",""
"2019","Rizhao (city)","371100","City (Sub-provincial level)","370000","Shandong (province)","308.4500",""
"2019","Linyi (city)","371300","City (Sub-provincial level)","370000","Shandong (province)","1190.0500",""
"2019","Dezhou (city)","371400","City (Sub-provincial level)","370000","Shandong (province)","598.6100",""
"2019","Liaocheng (city)","371500","City (Sub-provincial level)","370000","Shandong (province)","647.0300",""
"2019","Binzhou (city)","371600","City (Sub-provincial level)","370000","Shandong (province)","397.9700",""
"2019","Heze (city)","371700","City (Sub-provincial level)","370000","Shandong (province)","1026.5300",""
"2019","Guangzhou (city)","440100","City (Prefectural level)","440000","Guangdong (province)","953.7200",""
"2019","Shaoguan (city)","440200","City (Sub-provincial level)","440000","Guangdong (province)","337.2000",""
"2019","Shenzhen (city)","440300","City (Prefectural level)","440000","Guangdong (province)","541.7900",""
"2019","Zhuhai (city)","440400","City (Sub-provincial level)","440000","Guangdong (province)","133.2900",""
"2019","Shantou (city)","440500","City (Sub-provincial level)","440000","Guangdong (province)","571.7000",""
"2019","Foshan (city)","440600","City (Sub-provincial level)","440000","Guangdong (province)","461.2800",""
"2019","Jiangmen (city)","440700","City (Sub-provincial level)","440000","Guangdong (province)","400.1100",""
"2019","Zhanjiang (city)","440800","City (Sub-provincial level)","440000","Guangdong (province)","854.1500",""
"2019","Maoming (city)","440900","City (Sub-provincial level)","440000","Guangdong (province)","817.7100",""
"2019","Zhaoqing (city)","441200","City (Sub-provincial level)","440000","Guangdong (province)","453.8600",""
"2019","Huizhou (city)","441300","City (Sub-provincial level)","440000","Guangdong (province)","389.7400",""
"2019","Meizhou (city)","441400","City (Sub-provincial level)","440000","Guangdong (province)","545.8500",""
"2019","Shanwei (city)","441500","City (Sub-provincial level)","440000","Guangdong (province)","364.6800",""
"2019","Heyuan (city)","441600","City (Sub-provincial level)","440000","Guangdong (province)","372.7000",""
"2019","Yangjiang (city)","441700","City (Sub-provincial level)","440000","Guangdong (province)","301.3100",""
"2019","Qingyuan (city)","441800","City (Sub-provincial level)","440000","Guangdong (province)","446.1400",""
"2019","Dongguan (city)","441900","City (Sub-provincial level)","440000","Guangdong (province)","251.0600",""
"2019","Zhongshan (city)","442000","City (Sub-provincial level)","440000","Guangdong (province)","182.8900",""
"2019","Chaozhou (city)","445100","City (Sub-provincial level)","440000","Guangdong (province)","275.8500",""
"2019","Jieyang (city)","445200","City (Sub-provincial level)","440000","Guangdong (province)","707.0700",""
"2019","Yunfu (city)","445300","City (Sub-provincial level)","440000","Guangdong (province)","301.3200",""
"2019","Lanzhou (city)","620100","City (Sub-provincial level)","620000","Gansu (province)","331.9213",""
"2019","Jiayuguan (city)","620200","City (Sub-provincial level)","620000","Gansu (province)","20.9562",""
"2019","Jinchang (city)","620300","City (Sub-provincial level)","620000","Gansu (province)","45.0839",""
"2019","Baiyin (city)","620400","City (Sub-provincial level)","620000","Gansu (province)","181.2134",""
"2019","Tianshui (city)","620500","City (Sub-provincial level)","620000","Gansu (province)","372.2465",""
"2019","Wuwei (city)","620600","City (Sub-provincial level)","620000","Gansu (province)","188.8100",""
"2019","Zhangye (city)","620700","City (Sub-provincial level)","620000","Gansu (province)","131.1918",""
"2019","Pingliang (city)","620800","City (Sub-provincial level)","620000","Gansu (province)","233.5562",""
"2019","Jiuquan (city)","620900","City (Sub-provincial level)","620000","Gansu (province)","101.4719",""
"2019","Qingyang (city)","621000","City (Sub-provincial level)","620000","Gansu (province)","270.2169",""
"2019","Dingxi (city)","621100","City (Sub-provincial level)","620000","Gansu (province)","303.8229",""
"2019","Longnan (city)","621200","City (Sub-provincial level)","620000","Gansu (province)","286.4525",""
"2019","Linxia Hui Autonomous Prefecture","622900","City (Sub-provincial level)","620000","Gansu (province)","241.3956",""
"2019","Gannan Tibetan Autonomous Prefecture","623000","City (Sub-provincial level)","620000","Gansu (province)","74.9704",""
"2019","Nanning (city)","450100","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","781.9667",""
"2019","Liuzhou (city)","450200","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","393.5184",""
"2019","Guilin (city)","450300","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","540.5969",""
"2019","Wuzhou (city)","450400","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","353.3007",""
"2019","Beihai (city)","450500","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","180.2138",""
"2019","Fangchenggang (city)","450600","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","100.3651",""
"2019","Qinzhou (city)","450700","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","417.6566",""
"2019","Guigang (city)","450800","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","564.5791",""
"2019","Yulin (city)","450900","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","736.9685",""
"2019","Baise (city)","451000","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","422.6769",""
"2019","Hezhou (city)","451100","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","247.5858",""
"2019","Hechi (city)","451200","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","433.7970",""
"2019","Laibin (city)","451300","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","269.7906",""
"2019","Chongzuo (city)","451400","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","252.3199",""
"2019","Beijing (city)","110000","Municipality","110000","Beijing (city)","1397.4000",""
"2019","Tianjin (city)","120000","Municipality","120000","Tianjin (city)","1108.1800",""
"2019","Taiyuan (city)","140100","City (Sub-provincial level)","140000","Shanxi (province)","",""
"2019","Datong (city)","140200","City (Sub-provincial level)","140000","Shanxi (province)","",""
"2019","Yangquan (city)","140300","City (Sub-provincial level)","140000","Shanxi (province)","",""
"2019","Changzhi (city)","140400","City (Sub-provincial level)","140000","Shanxi (province)","",""
"2019","Jincheng (city)","140500","City (Sub-provincial level)","140000","Shanxi (province)","",""
"2019","Shuozhou (city)","140600","City (Sub-provincial level)","140000","Shanxi (province)","",""
"2019","Jinzhong (city)","140700","City (Sub-provincial level)","140000","Shanxi (province)","",""
"2019","Yuncheng (city)","140800","City (Sub-provincial level)","140000","Shanxi (province)","",""
"2019","Xinzhou (city)","140900","City (Sub-provincial level)","140000","Shanxi (province)","",""
"2019","Linfen (city)","141000","City (Sub-provincial level)","140000","Shanxi (province)","",""
"2019","Lvliang (city)","141100","City (Sub-provincial level)","140000","Shanxi (province)","",""
"2019","Shenyang (city)","210100","City (Prefectural level)","210000","Liaoning (province)","755.4000",""
"2019","Dalian (city)","210200","City (Prefectural level)","210000","Liaoning (province)","598.7000",""
"2019","Anshan (city)","210300","City (Sub-provincial level)","210000","Liaoning (province)","339.8000",""
"2019","Fushun (city)","210400","City (Sub-provincial level)","210000","Liaoning (province)","206.7000",""
"2019","Benxi (city)","210500","City (Sub-provincial level)","210000","Liaoning (province)","144.5000",""
"2019","Dandong (city)","210600","City (Sub-provincial level)","210000","Liaoning (province)","232.9000",""
"2019","Jinzhou (city)","210700","City (Sub-provincial level)","210000","Liaoning (province)","293.4000",""
"2019","Yingkou (city)","210800","City (Sub-provincial level)","210000","Liaoning (province)","230.8000",""
"2019","Fuxin (city)","210900","City (Sub-provincial level)","210000","Liaoning (province)","183.7000",""
"2019","Liaoyang (city)","211000","City (Sub-provincial level)","210000","Liaoning (province)","174.4000",""
"2019","Panjin (city)","211100","City (Sub-provincial level)","210000","Liaoning (province)","130.0000",""
"2019","Tieling (city)","211200","City (Sub-provincial level)","210000","Liaoning (province)","289.2000",""
"2019","Chaoyang (city)","211300","City (Sub-provincial level)","210000","Liaoning (province)","334.9000",""
"2019","Huludao (city)","211400","City (Sub-provincial level)","210000","Liaoning (province)","275.8000",""
"2019","Changchun (city)","220100","City (Prefectural level)","220000","Jilin (province)","753.8000",""
"2019","Jilin (city)","220200","City (Sub-provincial level)","220000","Jilin (province)","411.6100",""
"2019","Siping (city)","220300","City (Sub-provincial level)","220000","Jilin (province)","318.1800",""
"2019","Liaoyuan (city)","220400","City (Sub-provincial level)","220000","Jilin (province)","116.5500",""
"2019","Tonghua (city)","220500","City (Sub-provincial level)","220000","Jilin (province)","214.7400",""
"2019","Baishan (city)","220600","City (Sub-provincial level)","220000","Jilin (province)","116.5100",""
"2019","Songyuan (city)","220700","City (Sub-provincial level)","220000","Jilin (province)","274.5500",""
"2019","Baicheng (city)","220800","City (Sub-provincial level)","220000","Jilin (province)","188.5000",""
"2019","Harbin (city)","230100","City (Prefectural level)","230000","Heilongjiang (province)","951.3355",""
"2019","Qiqihaer (city)","230200","City (Sub-provincial level)","230000","Heilongjiang (province)","526.6513",""
"2019","Jixi (city)","230300","City (Sub-provincial level)","230000","Heilongjiang (province)","169.3522",""
"2019","Hegang (city)","230400","City (Sub-provincial level)","230000","Heilongjiang (province)","98.4854",""
"2019","Shuangyashan (city)","230500","City (Sub-provincial level)","230000","Heilongjiang (province)","140.6907",""
"2019","Daqing (city)","230600","City (Sub-provincial level)","230000","Heilongjiang (province)","274.7007",""
"2019","Yichun (city)","230700","City (Sub-provincial level)","230000","Heilongjiang (province)","112.4360",""
"2019","Jiamusi (city)","230800","City (Sub-provincial level)","230000","Heilongjiang (province)","232.0266",""
"2019","Qitaihe (city)","230900","City (Sub-provincial level)","230000","Heilongjiang (province)","76.9665",""
"2019","Mudanjiang (city)","231000","City (Sub-provincial level)","230000","Heilongjiang (province)","250.3979",""
"2019","Heihe (city)","231100","City (Sub-provincial level)","230000","Heilongjiang (province)","158.0526",""
"2019","Suihua (city)","231200","City (Sub-provincial level)","230000","Heilongjiang (province)","521.7398",""
"2019","Daxinganling Region","232700","City (Sub-provincial level)","230000","Heilongjiang (province)","41.6830",""
"2019","Shanghai (city)","310000","Municipality","310000","Shanghai (city)","1469.3000",""
"2019","Zhengzhou (city)","410100","City (Sub-provincial level)","410000","Henan (province)","794.5300",""
"2019","Kaifeng (city)","410200","City (Sub-provincial level)","410000","Henan (province)","527.7700",""
"2019","Luoyang (city)","410300","City (Sub-provincial level)","410000","Henan (province)","717.0200",""
"2019","Pingdingshan (city)","410400","City (Sub-provincial level)","410000","Henan (province)","555.1800",""
"2019","Anyang (city)","410500","City (Sub-provincial level)","410000","Henan (province)","594.7900",""
"2019","Hebi (city)","410600","City (Sub-provincial level)","410000","Henan (province)","166.5300",""
"2019","Xinxiang (city)","410700","City (Sub-provincial level)","410000","Henan (province)","619.8100",""
"2019","Jiaozuo (city)","410800","City (Sub-provincial level)","410000","Henan (province)","377.8900",""
"2019","Puyang (city)","410900","City (Sub-provincial level)","410000","Henan (province)","400.8900",""
"2019","Xuchang (city)","411000","City (Sub-provincial level)","410000","Henan (province)","500.4800",""
"2019","Luohe (city)","411100","City (Sub-provincial level)","410000","Henan (province)","285.3300",""
"2019","Sanmenxia (city)","411200","City (Sub-provincial level)","410000","Henan (province)","230.8500",""
"2019","Nanyang (city)","411300","City (Sub-provincial level)","410000","Henan (province)","1201.8800",""
"2019","Shangqiu (city)","411400","City (Sub-provincial level)","410000","Henan (province)","930.4000",""
"2019","Xinyang (city)","411500","City (Sub-provincial level)","410000","Henan (province)","887.9200",""
"2019","Zhoukou (city)","411600","City (Sub-provincial level)","410000","Henan (province)","1166.1500",""
"2019","Zhumadian (city)","411700","City (Sub-provincial level)","410000","Henan (province)","922.7600",""
"2019","Yinchuan (city)","640100","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","229.3085",""
"2019","Shizuishan (city)","640200","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","80.5913",""
"2019","Wuzhong (city)","640300","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","142.2478",""
"2019","Guyuan (city)","640400","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","125.0498",""
"2019","Zhongwei (city)","640500","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","117.4627",""
"2019","Shijiazhuang (city)","130100","City (Sub-provincial level)","130000","Hebei (province)","1103.1200",""
"2019","Tangshan (city)","130200","City (Sub-provincial level)","130000","Hebei (province)","796.4200",""
"2019","Qinhuangdao (city)","130300","City (Sub-provincial level)","130000","Hebei (province)","314.6300",""
"2019","Handan (city)","130400","City (Sub-provincial level)","130000","Hebei (province)","954.9700",""
"2019","Xingtai (city)","130500","City (Sub-provincial level)","130000","Hebei (province)","739.5200",""
"2019","Baoding (city)","130600","City (Sub-provincial level)","130000","Hebei (province)","1063.0000",""
"2019","Zhangjiakou (city)","130700","City (Sub-provincial level)","130000","Hebei (province)","442.3300",""
