CRE_Cmect,,,,,,,
年度标识,AreaID,县域名称,隶属城市,隶属省份,土地面积,年末总人口,地区生产总值
2011,20404175,商都县,乌兰察布市,内蒙古自治区,4304.00,347000.00,454729.00
2011,20404176,兴和县,乌兰察布市,内蒙古自治区,3512.00,334000.00,478989.00
2011,20404177,凉城县,乌兰察布市,内蒙古自治区,3451.00,249000.00,684100.00
2011,20404178,察哈尔右翼前旗,乌兰察布市,内蒙古自治区,2429.00,255000.00,678786.00
2011,20404179,察哈尔右翼中旗,乌兰察布市,内蒙古自治区,4200.00,224000.00,353779.00
2011,20404180,察哈尔右翼后旗,乌兰察布市,内蒙古自治区,3910.00,220000.00,592785.00
2011,20404181,四子王旗,乌兰察布市,内蒙古自治区,24036.00,216000.00,418145.00
2011,20404182,丰镇市,乌兰察布市,内蒙古自治区,2722.00,341000.00,1114520.00
2011,20404184,乌兰浩特市,兴安盟,内蒙古自治区,2354.00,319000.00,1103760.00
2011,20404185,阿尔山市,兴安盟,内蒙古自治区,7409.00,48000.00,106039.00
2011,20404186,科尔沁右翼前旗,兴安盟,内蒙古自治区,17428.00,338000.00,600251.00
2011,20404187,科尔沁右翼中旗,兴安盟,内蒙古自治区,15613.00,258000.00,383540.00
2011,20404188,扎赉特旗,兴安盟,内蒙古自治区,11155.00,397000.00,580676.00
2011,20404189,突泉县,兴安盟,内蒙古自治区,4890.00,313000.00,465590.00
2011,20404191,二连浩特市,锡林郭勒盟,内蒙古自治区,4015.00,76000.00,570817.00
2011,20404192,锡林浩特市,锡林郭勒盟,内蒙古自治区,14592.00,174000.00,1714793.00
2011,20404193,阿巴嘎旗,锡林郭勒盟,内蒙古自治区,27495.00,45000.00,395940.00
2011,20404194,苏尼特左旗,锡林郭勒盟,内蒙古自治区,34251.00,34000.00,292865.00
2011,20404195,苏尼特右旗,锡林郭勒盟,内蒙古自治区,22340.00,69000.00,402252.00
2011,20404196,东乌珠穆沁旗,锡林郭勒盟,内蒙古自治区,52321.00,95000.00,999155.00
2011,20404197,西乌珠穆沁旗,锡林郭勒盟,内蒙古自治区,22435.00,78000.00,887428.00
2011,20404198,太仆寺旗,锡林郭勒盟,内蒙古自治区,3479.00,212000.00,318100.00
2011,20404199,镶黄旗,锡林郭勒盟,内蒙古自治区,5144.00,31000.00,383362.00
2011,20404200,正镶白旗,锡林郭勒盟,内蒙古自治区,6215.00,74000.00,185253.00
2011,20404201,正蓝旗,锡林郭勒盟,内蒙古自治区,10182.00,83000.00,466185.00
2011,20404202,多伦县,锡林郭勒盟,内蒙古自治区,3870.00,106000.00,556909.00
2011,20404204,阿拉善左旗,阿拉善盟,内蒙古自治区,80412.00,142000.00,3091999.00
2011,20404205,阿拉善右旗,阿拉善盟,内蒙古自治区,73443.00,25000.00,333997.00
2011,20404206,额济纳旗,阿拉善盟,内蒙古自治区,114606.00,18000.00,398932.00
2011,20404219,辽中县,沈阳市,辽宁省,1470.00,475000.00,3605820.00
2011,20404220,康平县,沈阳市,辽宁省,2175.00,351000.00,1630409.00
2011,20404221,法库县,沈阳市,辽宁省,2320.00,446000.00,2277796.00
2011,20404222,新民市,沈阳市,辽宁省,3318.00,698000.00,3611768.00
2011,20404820,长海县,大连市,辽宁省,119.00,73000.00,648235.00
2011,20404821,瓦房店市,大连市,辽宁省,3794.00,1003000.00,8231128.00
2011,20404822,普兰店市,大连市,辽宁省,2896.00,932000.00,6309435.00
2011,20404823,庄河市,大连市,辽宁省,4086.00,907000.00,6659742.00
2011,20404830,台安县,鞍山市,辽宁省,1394.00,379000.00,2127876.00
2011,20404831,岫岩满族自治县,鞍山市,辽宁省,4502.00,518000.00,1850530.00
2011,20404832,海城市,鞍山市,辽宁省,2570.00,1097000.00,7007685.00
2011,20404640,抚顺县,抚顺市,辽宁省,1754.00,116000.00,663064.00
2011,20404641,新宾满族自治县,抚顺市,辽宁省,4287.00,301000.00,999894.00
2011,20404642,清原满族自治县,抚顺市,辽宁省,3921.00,336000.00,1229862.00
2011,20404649,本溪满族自治县,本溪市,辽宁省,3343.00,292000.00,1532995.00
2011,20404650,桓仁满族自治县,本溪市,辽宁省,3551.00,302000.00,1423808.00
2011,20404656,宽甸满族自治县,丹东市,辽宁省,6115.00,434000.00,1704697.00
2011,20404657,东港市,丹东市,辽宁省,2399.00,610000.00,4139389.00
2011,20404658,凤城市,丹东市,辽宁省,5515.00,580000.00,3628344.00
2011,20404664,黑山县,锦州市,辽宁省,2487.00,623000.00,1470610.00
2011,20404665,义县,锦州市,辽宁省,2476.00,433000.00,962152.00
2011,20404666,凌海市,锦州市,辽宁省,2585.00,529000.00,2180366.00
2011,20404667,北镇市,锦州市,辽宁省,1694.00,522000.00,1214332.00
2011,20404674,盖州市,营口市,辽宁省,2946.00,723000.00,1999572.00
2011,20404675,大石桥市,营口市,辽宁省,1598.00,720000.00,4651778.00
2011,20404683,阜新蒙古族自治县,阜新市,辽宁省,6218.00,725000.00,1330026.00
2011,20404684,彰武县,阜新市,辽宁省,3642.00,414000.00,965633.00
2011,20404692,辽阳县,辽阳市,辽宁省,2794.00,570000.00,2263644.00
2011,20404693,灯塔市,辽阳市,辽宁省,1333.00,531000.00,2120879.00
2011,20404698,大洼县,盘锦市,辽宁省,1628.00,383000.00,2458287.00
2011,20404699,盘山县,盘锦市,辽宁省,2036.00,278000.00,1514640.00
2011,20404704,铁岭县,铁岭市,辽宁省,2249.00,390000.00,3001439.00
2011,20404705,西丰县,铁岭市,辽宁省,2685.00,347000.00,750376.00
2011,20404706,昌图县,铁岭市,辽宁省,4317.00,1041000.00,2521357.00
2011,20404707,调兵山市,铁岭市,辽宁省,262.00,241000.00,1664316.00
2011,20404708,开原市,铁岭市,辽宁省,2838.00,585000.00,4103221.00
2011,20404837,朝阳县,朝阳市,辽宁省,3762.00,565000.00,1210246.00
2011,20404838,建平县,朝阳市,辽宁省,4868.00,585000.00,1748460.00
2011,20404839,喀喇沁左翼蒙古族自治县,朝阳市,辽宁省,2238.00,426000.00,1018109.00
2011,20404840,北票市,朝阳市,辽宁省,4469.00,580000.00,1950309.00
2011,20404841,凌源市,朝阳市,辽宁省,3278.00,650000.00,1624096.00
2011,20404847,绥中县,葫芦岛市,辽宁省,2763.00,640000.00,1227650.00
2011,20404848,建昌县,葫芦岛市,辽宁省,3195.00,631000.00,612748.00
2011,20404849,兴城市,葫芦岛市,辽宁省,2116.00,551000.00,1015578.00
2011,20404859,农安县,长春市,吉林省,5415.00,1116000.00,2791942.00
2011,20404860,九台区,长春市,吉林省,3375.00,711000.00,2930803.00
2011,20404861,榆树市,长春市,吉林省,4712.00,1306000.00,3012277.00
2011,20404862,德惠市,长春市,吉林省,3435.00,837000.00,3064828.00
2011,20404736,永吉县,吉林市,吉林省,2625.00,395000.00,1053796.00
2011,20404737,蛟河市,吉林市,吉林省,6364.00,452000.00,1707106.00
2011,20404738,桦甸市,吉林市,吉林省,6625.00,454000.00,2367549.00
2011,20404739,舒兰市,吉林市,吉林省,4557.00,662000.00,1616054.00
2011,20404740,磐石市,吉林市,吉林省,3867.00,539000.00,2844914.00
2011,20404745,梨树县,四平市,吉林省,3273.00,805000.00,2887405.00
2011,20404746,伊通满族自治县,四平市,吉林省,2524.00,480000.00,1360972.00
2011,20404747,公主岭市,四平市,吉林省,4028.00,1100000.00,3180349.00
2011,20404748,双辽市,四平市,吉林省,3121.00,421000.00,1625540.00
2011,20404753,东丰县,辽源市,吉林省,2522.00,401000.00,1122629.00
2011,20404754,东辽县,辽源市,吉林省,2396.00,351000.00,905888.00
2011,20404759,通化县,通化市,吉林省,3726.00,246000.00,1000876.00
2011,20404760,辉南县,通化市,吉林省,2272.00,354000.00,725791.00
2011,20404761,柳河县,通化市,吉林省,3346.00,374000.00,791790.00
2011,20404762,梅河口市,通化市,吉林省,2174.00,618000.00,2140202.00
2011,20404763,集安市,通化市,吉林省,3342.00,222000.00,737188.00
2011,20404768,抚松县,白山市,吉林省,6530.00,287000.00,1268838.00
2011,20404769,靖宇县,白山市,吉林省,3094.00,147000.00,456650.00
2011,20404770,长白朝鲜族自治县,白山市,吉林省,2498.00,86000.00,290162.00
2011,20404771,临江市,白山市,吉林省,3008.00,171000.00,710342.00
2011,20404775,前郭尔罗斯蒙古族自治县,松原市,吉林省,6979.00,598000.00,4250181.00
2011,20404776,长岭县,松原市,吉林省,5728.00,643000.00,2002052.00
2011,20404777,乾安县,松原市,吉林省,3617.00,311000.00,1540338.00
2011,20404778,扶余市,松原市,吉林省,4654.00,772000.00,2800829.00
2011,20404782,镇赉县,白城市,吉林省,4717.00,294000.00,986403.00
2011,20404783,通榆县,白城市,吉林省,8496.00,368000.00,892125.00
2011,20404784,洮南市,白城市,吉林省,5031.00,438000.00,948754.00
2011,20404785,大安市,白城市,吉林省,4879.00,416000.00,1082013.00
2011,20404787,延吉市,延边朝鲜族自治州,吉林省,1748.00,520000.00,2506588.00
2011,20404788,图们市,延边朝鲜族自治州,吉林省,1142.00,127000.00,325750.00
2011,20404789,敦化市,延边朝鲜族自治州,吉林省,11957.00,484000.00,1305970.00
2011,20404790,珲春市,延边朝鲜族自治州,吉林省,5145.00,227000.00,1000853.00
2011,20404791,龙井市,延边朝鲜族自治州,吉林省,2209.00,177000.00,309552.00
2011,20404792,和龙市,延边朝鲜族自治州,吉林省,5069.00,195000.00,429729.00
2011,20404793,汪清县,延边朝鲜族自治州,吉林省,8994.00,242000.00,485817.00
2011,20404794,安图县,延边朝鲜族自治州,吉林省,7438.00,215000.00,500482.00
2011,20404806,依兰县,哈尔滨市,黑龙江省,4616.00,410000.00,1018368.00
2011,20404807,方正县,哈尔滨市,黑龙江省,2969.00,232000.00,412503.00
2011,20404808,宾县,哈尔滨市,黑龙江省,3845.00,629000.00,1814225.00
2011,20404809,巴彦县,哈尔滨市,黑龙江省,3137.00,710000.00,1069656.00
2011,20404810,木兰县,哈尔滨市,黑龙江省,3600.00,277000.00,514488.97
2011,20404811,通河县,哈尔滨市,黑龙江省,5676.00,241000.00,454883.00
2011,20404812,延寿县,哈尔滨市,黑龙江省,3149.00,269000.00,403434.00
2011,20404813,双城市,哈尔滨市,黑龙江省,3112.00,826000.00,3045308.00
2011,20404869,尚志市,哈尔滨市,黑龙江省,8891.00,617000.00,1929807.00
2011,20404870,五常市,哈尔滨市,黑龙江省,7512.00,1004000.00,2322847.00
2011,20404880,龙江县,齐齐哈尔市,黑龙江省,5887.00,613000.00,723082.00
2011,20404881,依安县,齐齐哈尔市,黑龙江省,3678.00,500000.00,582651.00
2011,20404882,泰来县,齐齐哈尔市,黑龙江省,3922.00,329000.00,357061.00
2011,20404883,甘南县,齐齐哈尔市,黑龙江省,4792.00,396000.00,520039.00
2011,20404983,富裕县,齐齐哈尔市,黑龙江省,4060.00,298000.00,473907.00
2011,20404984,克山县,齐齐哈尔市,黑龙江省,3320.00,476000.00,520713.80
2011,20404985,克东县,齐齐哈尔市,黑龙江省,2083.00,299000.00,275522.69
2011,20404986,拜泉县,齐齐哈尔市,黑龙江省,3599.00,596000.00,613756.00
2011,20404987,讷河市,齐齐哈尔市,黑龙江省,6648.00,736000.00,944693.00
2011,20405101,鸡东县,鸡西市,黑龙江省,3243.00,281000.00,957340.00
2011,20405102,虎林市,鸡西市,黑龙江省,9334.00,160000.00,1124502.00
2011,20405103,密山市,鸡西市,黑龙江省,7731.00,358000.00,1116188.00
2011,20405112,萝北县,鹤岗市,黑龙江省,2167.00,86000.00,680335.92
2011,20405113,绥滨县,鹤岗市,黑龙江省,3344.00,135000.00,446154.00
2011,20405120,集贤县,双鸭山市,黑龙江省,2258.00,289000.00,996683.00
2011,20405121,友谊县,双鸭山市,黑龙江省,1647.00,29000.00,364405.00
2011,20405122,宝清县,双鸭山市,黑龙江省,10001.00,309000.00,1494840.57
2011,20405123,饶河县,双鸭山市,黑龙江省,6765.00,80000.00,375543.00
2011,20405000,肇州县,大庆市,黑龙江省,2445.00,466000.00,1192438.00
2011,20405001,肇源县,大庆市,黑龙江省,4120.00,475000.00,1281862.00
2011,20405002,林甸县,大庆市,黑龙江省,3493.00,273000.00,504380.00
2011,20405003,杜尔伯特蒙古族自治县,大庆市,黑龙江省,6054.00,252000.00,707825.00
2011,20404898,嘉荫县,伊春市,黑龙江省,6739.00,65000.00,224210.00
2011,20404899,铁力市,伊春市,黑龙江省,6730.00,384000.00,592992.00
2011,20404906,桦南县,佳木斯市,黑龙江省,4415.00,458000.00,708250.40
2011,20404907,桦川县,佳木斯市,黑龙江省,2268.00,228000.00,262394.00
2011,20404908,汤原县,佳木斯市,黑龙江省,3416.00,266000.00,549507.00
2011,20404909,抚远县,佳木斯市,黑龙江省,6263.00,127000.00,398681.62
2011,20404910,同江市,佳木斯市,黑龙江省,6300.00,135000.00,737012.00
2011,20404911,富锦市,佳木斯市,黑龙江省,8227.00,398000.00,1394605.96
2011,20404917,勃利县,七台河市,黑龙江省,2305.00,320000.00,638170.00
2011,20404924,东宁县,牡丹江市,黑龙江省,7139.00,210000.00,1127899.00
2011,20404925,林口县,牡丹江市,黑龙江省,6688.00,378000.00,721167.00
2011,20404926,绥芬河市,牡丹江市,黑龙江省,422.00,67000.00,921953.00
2011,20404927,海林市,牡丹江市,黑龙江省,8711.00,400000.00,1353499.89
2011,20404928,宁安市,牡丹江市,黑龙江省,7891.00,436000.00,1332328.07
2011,20404929,穆棱市,牡丹江市,黑龙江省,6212.00,292000.00,1268359.00
2011,20404933,嫩江县,黑河市,黑龙江省,15109.00,500000.00,1300215.00
2011,20404934,逊克县,黑河市,黑龙江省,17344.00,82000.00,182856.00
2011,20404935,孙吴县,黑河市,黑龙江省,4319.00,104000.00,94052.00
2011,20404936,北安市,黑河市,黑龙江省,7194.00,396000.00,698814.00
2011,20404937,五大连池市,黑河市,黑龙江省,9874.00,363000.00,520115.00
2011,20404941,望奎县,绥化市,黑龙江省,2314.00,492000.00,501848.00
2011,20404942,兰西县,绥化市,黑龙江省,2499.00,496000.00,331580.00
2011,20404943,青冈县,绥化市,黑龙江省,2684.00,482000.00,355187.00
2011,20404944,庆安县,绥化市,黑龙江省,5468.00,413000.00,476350.00
2011,20404945,明水县,绥化市,黑龙江省,2308.00,370000.00,319155.00
2011,20404946,绥棱县,绥化市,黑龙江省,4238.00,335000.00,418392.00
2011,20404947,安达市,绥化市,黑龙江省,3586.00,509000.00,2613153.00
2011,20404948,肇东市,绥化市,黑龙江省,3905.00,936000.00,3743880.00
2011,20404949,海伦市,绥化市,黑龙江省,4667.00,850000.00,810907.00
2011,20404951,呼玛县,大兴安岭地区,黑龙江省,14335.00,53000.00,137773.00
2011,20404952,塔河县,大兴安岭地区,黑龙江省,14059.00,97000.00,196265.50
2011,20404953,漠河县,大兴安岭地区,黑龙江省,18428.00,86000.00,337190.00
2011,20405087,溧水区,南京市,江苏省,1064.00,417000.00,3037700.00
2011,20405088,高淳区,南京市,江苏省,790.00,431000.00,3028200.00
2011,20405097,江阴市,无锡市,江苏省,987.00,1209000.00,23358700.00
2011,20405098,宜兴市,无锡市,江苏省,1997.00,1076000.00,9803900.00
2011,20405010,丰县,徐州市,江苏省,1446.00,1151000.00,1906100.00
2011,20405011,沛县,徐州市,江苏省,1349.00,1271000.00,3769800.00
2011,20405012,睢宁县,徐州市,江苏省,1767.00,1355000.00,2523600.00
2011,20405013,新沂市,徐州市,江苏省,1571.00,1047000.00,3013700.00
2011,20405014,邳州市,徐州市,江苏省,2088.00,1786000.00,4488600.00
2011,20405022,溧阳市,常州市,江苏省,1535.00,787000.00,5037800.00
2011,20405023,金坛市,常州市,江苏省,976.00,552000.00,3651000.00
2011,20405032,常熟市,苏州市,江苏省,1276.00,1067000.00,17104500.00
2011,20405033,张家港市,苏州市,江苏省,990.00,908000.00,18602800.00
2011,20405034,昆山市,苏州市,江苏省,932.00,724000.00,24322500.00
2011,20405035,吴江区,苏州市,江苏省,1238.00,802000.00,11922800.00
2011,20405036,太仓市,苏州市,江苏省,823.00,470000.00,8675300.00
2011,20405042,海安县,南通市,江苏省,1108.00,937000.00,4295200.00
2011,20405043,如东县,南通市,江苏省,1733.00,1048000.00,4254500.00
2011,20405044,启东市,南通市,江苏省,1208.00,1124000.00,5201700.00
2011,20405045,如皋市,南通市,江苏省,1492.00,1423000.00,5206700.00
2011,20405046,海门市,南通市,江苏省,939.00,1000000.00,5903300.00
2011,20405052,赣榆区,连云港市,江苏省,1514.00,1141000.00,2830700.00
2011,20405053,东海县,连云港市,江苏省,2037.00,1162000.00,2456700.00
2011,20405054,灌云县,连云港市,江苏省,1840.00,1018000.00,1922200.00
2011,20405055,灌南县,连云港市,江苏省,1025.00,775000.00,1823300.00
2011,20405062,涟水县,淮安市,江苏省,1676.00,1103000.00,1945400.00
2011,20405063,洪泽县,淮安市,江苏省,1394.00,383000.00,1338300.00
2011,20405064,盱眙县,淮安市,江苏省,2497.00,775000.00,1911900.00
2011,20405065,金湖县,淮安市,江苏省,1394.00,357000.00,1219600.00
2011,20405070,响水县,盐城市,江苏省,1461.00,616000.00,1611600.00
2011,20405071,滨海县,盐城市,江苏省,1915.00,1201000.00,2380000.00
2011,20405072,阜宁县,盐城市,江苏省,1439.00,1104000.00,2440900.00
2011,20405073,射阳县,盐城市,江苏省,2855.00,974000.00,2879800.00
2011,20405074,建湖县,盐城市,江苏省,1160.00,805000.00,2887700.00
2011,20405075,东台市,盐城市,江苏省,3221.00,1134000.00,4479200.00
2011,20405076,大丰市,盐城市,江苏省,3059.00,725000.00,3469600.00
2011,20405207,宝应县,扬州市,江苏省,1462.00,914000.00,2915300.00
2011,20405208,仪征市,扬州市,江苏省,902.00,566000.00,3334100.00
2011,20405209,高邮市,扬州市,江苏省,1922.00,821000.00,3025000.00
2011,20405215,丹阳市,镇江市,江苏省,1047.00,813000.00,7249000.00
