CRE_Gdpct(Merge Query)
年度标识,城市名称,城市代码,省份名称,生产总值,年末总人口,人口密度,外商新签合同数,外商协议投资金额,外商实际投资额
2008,驻马店市,411700,河南省,812.9800,848.7760,573.6100,15.0000,31462.0000,7238.0000
2008,周口市,411600,河南省,984.1300,1086.0610,993.4600,13.0000,11848.0000,10577.0000
2008,信阳市,411500,河南省,866.7900,802.7960,432.5300,10.0000,10007.0000,7841.0000
2008,商丘市,411400,河南省,931.3900,828.3600,841.8400,11.0000,12465.0000,6026.0000
2008,南阳市,411300,河南省,1636.4300,1091.3630,434.7000,27.0000,23339.0000,11635.0000
2008,三门峡市,411200,河南省,654.2100,223.4100,216.9300,8.0000,37048.0000,23411.0000
2008,漯河市,411100,河南省,550.2600,256.9050,1042.6800,13.0000,20298.0000,20438.0000
2008,许昌市,411000,河南省,1062.0500,456.4060,958.6700,14.0000,15451.0000,11700.0000
2008,濮阳市,410900,河南省,657.2800,363.3500,928.8300,3.0000,8603.0000,1172.0000
2008,焦作市,410800,河南省,1031.5900,346.6430,887.3700,9.0000,8855.0000,5609.0000
2008,新乡市,410700,河南省,949.4900,560.7020,721.7200,22.0000,24640.0000,22537.0000
2008,鹤壁市,410600,河南省,342.3500,145.7750,722.9100,7.0000,19939.0000,10578.0000
2008,安阳市,410500,河南省,1036.0500,541.9980,765.3700,8.0000,15518.0000,10177.0000
2008,平顶山市,410400,河南省,1067.7000,501.1180,664.7300,7.0000,15902.0000,12507.0000
2008,洛阳市,410300,河南省,1919.6400,654.4000,451.6400,28.0000,89536.0000,89976.0000
2008,开封市,410200,河南省,689.3700,484.0560,804.5900,36.0000,15617.0000,6511.0000
2008,郑州市,410100,河南省,3003.9900,663.1680,966.4400,109.0000,237420.0000,140078.0000
2008,崇左市,451400,广西壮族自治区,264.8005,240.0100,138.3200,7.0000,1709.0000,8668.4300
2008,来宾市,451300,广西壮族自治区,271.5837,252.7400,188.4600,13.0000,14063.0000,2650.0000
2008,河池市,451200,广西壮族自治区,367.3139,404.5700,120.7400,4.0000,981.0000,107.0000
2008,贺州市,451100,广西壮族自治区,252.8364,221.7900,187.0900,3.0000,4888.0000,470.8600
2008,百色市,451000,广西壮族自治区,416.2366,392.3700,108.3900,10.0000,2758.0000,4425.0000
2008,玉林市,450900,广西壮族自治区,605.9167,641.7300,499.8700,9.0000,2762.0000,2263.0000
2008,贵港市,450800,广西壮族自治区,398.5273,501.8600,473.1800,7.0000,6609.0000,13321.0000
2008,钦州市,450700,广西壮族自治区,377.4232,364.5100,336.1700,6.0000,3507.0000,18056.0000
2008,防城港市,450600,广西壮族自治区,212.1817,84.7600,137.1300,13.0000,6710.0000,5095.0000
2008,北海市,450500,广西壮族自治区,313.8785,157.7200,472.6100,15.0000,17516.0000,8894.0000
2008,梧州市,450400,广西壮族自治区,400.1238,313.2000,248.3500,12.0000,2259.0000,14951.0000
2008,桂林市,450300,广西壮族自治区,883.0250,508.3200,182.7900,12.0000,11182.0000,17040.0000
2008,柳州市,450200,广西壮族自治区,909.8522,364.9000,196.0000,22.0000,16985.0000,10058.0000
2008,南宁市,450100,广西壮族自治区,1316.2137,691.6900,312.8100,73.0000,61377.0000,25153.0000
2008,宁德市,350900,福建省,542.6700,335.0300,252.8900,19.0000,13802.0000,3814.0000
2008,龙岩市,350800,福建省,672.8500,291.3400,152.8100,84.0000,22556.0000,13426.0000
2008,南平市,350700,福建省,559.1400,308.1300,117.0900,68.0000,39325.0000,5857.0000
2008,漳州市,350600,福建省,1002.0200,468.5000,363.9400,191.0000,77214.0000,50051.0000
2008,泉州市,350500,福建省,2705.2900,677.7300,615.2800,140.0000,186888.0000,169991.0000
2008,三明市,350400,福建省,666.9200,270.1500,117.1500,53.0000,21470.0000,6600.0000
2008,莆田市,350300,福建省,609.9600,316.6400,768.7300,36.0000,14216.0000,13038.0000
2008,厦门市,350200,福建省,1560.0200,173.6700,1104.0700,355.0000,190847.0000,204244.0000
2008,福州市,350100,福建省,2284.1600,635.9500,487.4300,155.0000,148883.0000,100150.0000
2008,安康市,610900,陕西省,239.5670,301.8713,128.3000,1.0000,3420.0000,3025.0000
2008,榆林市,610800,陕西省,1137.7660,353.1168,81.0300,2.0000,2281.0000,
2008,汉中市,610700,陕西省,361.7500,380.1430,139.6800,2.0000,2903.0000,826.0000
2008,延安市,610600,陕西省,745.2310,223.3134,60.2900,1.0000,-4480.0000,272.0000
2008,渭南市,610500,陕西省,544.8050,551.8763,423.0300,9.0000,10210.0000,5499.0000
2008,咸阳市,610400,陕西省,717.3300,510.4464,500.6400,3.0000,3231.0000,3777.0000
2008,宝鸡市,610300,陕西省,658.6390,377.9465,207.9800,9.0000,1956.0000,3379.0000
2008,铜川市,610200,陕西省,118.5660,85.0639,219.1100,2.0000,912.0000,536.0000
2008,西安市,610100,陕西省,2313.2630,772.2985,764.0500,100.0000,118230.0000,114738.0000
2008,迪庆藏族自治州,533400,云南省,55.6760,37.7000,,7.0000,626.0000,390.0000
2008,怒江傈僳族自治州,533300,云南省,43.6661,53.3000,,2.0000,2071.0000,34.0000
2008,德宏傣族景颇族自治州,533100,云南省,99.6655,118.5000,,3.0000,3825.0000,2456.0000
2008,大理白族自治州,532900,云南省,371.6977,349.3000,,9.0000,8638.0000,2455.0000
2008,西双版纳傣族自治州,532800,云南省,122.7785,107.0000,,4.0000,491.0000,380.0000
2008,文山壮族苗族自治州,532600,云南省,244.5148,343.0000,,2.0000,157.0000,
2008,红河哈尼族彝族自治州,532500,云南省,514.6961,441.2000,,4.0000,744.0000,947.0000
2008,楚雄彝族自治州,532300,云南省,306.0166,269.0000,,3.0000,8487.0000,
2008,临沧市,530900,云南省,156.8740,238.2000,91.8100,,2202.0000,614.0000
2008,普洱市,530800,云南省,179.8569,258.1000,56.8700,2.0000,289.0000,1656.0000
2008,丽江市,530700,云南省,101.1490,122.1000,56.3100,4.0000,860.0000,
2008,昭通市,530600,云南省,272.2801,529.5000,242.4400,,,
2008,保山市,530500,云南省,194.0496,246.4000,126.4000,3.0000,4662.0000,314.0000
2008,玉溪市,530400,云南省,596.0973,227.6000,139.3400,3.0000,577.0000,1598.0000
2008,曲靖市,530300,云南省,787.5678,578.2000,210.3800,3.0000,3816.0000,3504.0000
2008,昆明市,530100,云南省,1605.3993,623.9000,253.7100,142.0000,92078.0000,43874.0000
2008,甘南藏族自治州,623000,甘肃省,43.3693,,,,,
2008,临夏回族自治州,622900,甘肃省,78.5870,,,,,
2008,陇南市,621200,甘肃省,121.6011,,99.3900,,,
2008,定西市,621100,甘肃省,105.6400,,146.4900,,,
2008,庆阳市,621000,甘肃省,248.4991,,95.2200,2.0000,,35.0000
2008,酒泉市,620900,甘肃省,248.0173,,4.9400,186.0000,,2327.0000
2008,平凉市,620800,甘肃省,175.0618,,204.3200,,,
2008,张掖市,620700,甘肃省,169.8559,,30.9000,1.0000,,
2008,武威市,620600,甘肃省,210.1088,,59.4500,,,75.0000
2008,天水市,620500,甘肃省,226.5698,,248.7700,166.0000,,263.0000
2008,白银市,620400,甘肃省,244.2835,,84.1600,,,
2008,金昌市,620300,甘肃省,194.4259,,53.1600,,,
2008,嘉峪关市,620200,甘肃省,144.1043,,63.3400,,,
2008,兰州市,620100,甘肃省,846.2811,,246.3000,12.0000,,3933.0000
2008,凉山彝族自治州,513400,四川省,561.0700,461.0000,,,,
2008,甘孜藏族自治州,513300,四川省,94.0100,99.1000,,,,
2008,阿坝藏族羌族自治州,513200,四川省,75.6300,88.2000,,,,
2008,资阳市,512000,四川省,467.6300,497.2000,624.4000,3.0000,,815.0000
2008,巴中市,511900,四川省,213.9500,381.0000,324.0100,97.0000,,51.0000
2008,雅安市,511800,四川省,213.2200,154.5000,100.9900,2.0000,,3134.0000
2008,达州市,511700,四川省,603.9900,676.3000,395.3800,165.0000,,1550.0000
2008,广安市,511600,四川省,404.9000,466.4000,735.2600,,,105.0000
2008,宜宾市,511500,四川省,645.8600,530.8000,399.6200,4.0000,,1769.0000
2008,眉山市,511400,四川省,412.7100,346.6000,482.3000,7.0000,,15533.0000
2008,南充市,511300,四川省,601.9500,749.5000,600.6000,33.0000,,3164.0000
2008,乐山市,511100,四川省,562.3900,353.5000,275.6100,4.0000,,7424.0000
2008,内江市,511000,四川省,488.2800,425.1000,789.1800,3.0000,,3500.0000
2008,遂宁市,510900,四川省,372.6700,384.9000,722.8900,3.0000,,1440.0000
2008,广元市,510800,四川省,233.5600,310.4000,190.2500,5.0000,,343.0000
2008,绵阳市,510700,四川省,743.1600,540.7000,267.0300,9.0000,,11270.0000
2008,德阳市,510600,四川省,695.0400,387.4000,650.6000,8.0000,,13876.0000
2008,泸州市,510500,四川省,508.4200,493.4000,402.8600,9.0000,,1557.0000
2008,攀枝花市,510400,四川省,427.6100,111.2000,149.4400,4.0000,,16510.0000
2008,自贡市,510300,四川省,486.8500,325.6000,744.5200,416.0000,,1511.0000
2008,成都市,510100,四川省,3900.9900,1125.0000,907.9600,279.0000,,224521.0000
2008,阳泉市,140300,山西省,310.6528,131.9600,283.0200,8.0000,1517.0000,34.0000
2008,大同市,140200,山西省,569.6268,317.8600,220.8500,5.0000,6235.0000,2410.6300
2008,吕梁市,141100,山西省,629.6438,359.8000,177.3100,6.0000,7561.0000,16781.3000
2008,临汾市,141000,山西省,754.6316,419.8000,213.0300,3.0000,7179.0000,13033.3000
2008,忻州市,140900,山西省,315.7727,309.0300,120.7400,4.0000,7810.0000,16.5000
2008,运城市,140800,山西省,691.4452,507.5700,352.1600,9.0000,10378.0000,25296.9100
2008,晋中市,140700,山西省,567.8066,312.4000,193.7900,14.0000,9283.0000,7109.9500
2008,朔州市,140600,山西省,420.4038,153.5600,140.2200,1.0000,45.0000,141.0000
2008,晋城市,140500,山西省,527.5489,223.2300,235.2100,5.0000,3123.0000,3677.9600
2008,长治市,140400,山西省,682.1316,,235.6100,7.0000,5749.0000,2693.7000
2008,太原市,140100,山西省,1468.0851,347.1400,515.4200,55.0000,48878.0000,31087.4000
2008,黄山市,341000,安徽省,249.9017,148.3473,151.2700,15.0000,9365.0000,11768.0000
2008,安庆市,340800,安徽省,704.7175,613.8940,400.7600,24.0000,9612.0000,15486.0000
2008,池州市,341700,安徽省,192.3988,158.9307,192.1500,9.0000,8962.0000,10608.0000
2008,铜陵市,340700,安徽省,325.3072,73.8869,663.8800,5.0000,14701.0000,16170.0000
2008,宣城市,341800,安徽省,411.6103,276.7505,224.5800,18.0000,9240.0000,11626.0000
2008,芜湖市,340200,安徽省,749.6460,230.7863,695.7800,23.0000,19823.0000,50685.0000
2008,巢湖市,341400,安徽省,479.3333,456.7975,486.2700,12.0000,7959.0000,19894.0000
2008,马鞍山市,340500,安徽省,636.2963,128.1032,759.7900,22.0000,14169.0000,41669.0000
2008,六安市,341500,安徽省,533.9470,701.6445,390.3200,7.0000,5212.0000,8791.0000
2008,滁州市,341100,安徽省,520.1110,447.3735,330.8200,10.0000,9175.0000,9113.0000
2008,淮南市,340400,安徽省,453.6203,240.8798,931.8400,3.0000,1981.0000,6346.0000
2008,蚌埠市,340300,安徽省,486.3852,358.3101,602.0000,11.0000,3274.0000,21021.0000
2008,宿州市,341300,安徽省,511.1032,626.0553,639.6900,7.0000,2533.0000,7207.0000
2008,亳州市,341600,安徽省,404.2166,588.7752,703.0900,4.0000,758.0000,5993.0000
2008,淮北市,340600,安徽省,349.0983,215.7826,787.2300,6.0000,3461.0000,8938.0000
2008,合肥市,340100,安徽省,1664.8437,486.7381,690.6900,70.0000,77575.0000,99378.0000
2008,阿拉善盟,152900,内蒙古自治区,181.7900,,,,,
2008,乌海市,150300,内蒙古自治区,240.1000,48.2700,275.2000,3.0000,,651.0000
2008,巴彦淖尔市,150800,内蒙古自治区,439.0600,173.7600,28.7200,4.0000,,4676.0000
2008,乌兰察布市,150900,内蒙古自治区,434.6800,213.1900,52.6900,9.0000,,6544.0000
2008,锡林郭勒盟,152500,内蒙古自治区,394.1500,,,,,
2008,赤峰市,150400,内蒙古自治区,752.3900,435.1000,50.3500,11.0000,,3224.0000
2008,通辽市,150500,内蒙古自治区,785.6000,309.0700,53.2300,8.0000,,5200.0000
2008,兴安盟,152200,内蒙古自治区,178.9300,,,,,
2008,呼伦贝尔市,150700,内蒙古自治区,632.6600,269.8800,10.7500,5.0000,,5757.0000
2008,包头市,150200,内蒙古自治区,1760.0000,253.2200,78.4200,22.0000,,81500.0000
2008,呼和浩特市,150100,内蒙古自治区,1316.3700,267.2100,130.2300,39.0000,,70744.0000
2008,邯郸市,130400,河北省,1990.3600,881.5700,769.4200,33.0000,26470.0000,25367.0000
2008,邢台市,130500,河北省,989.0000,693.3400,568.0900,13.0000,23377.0000,19520.0000
2008,衡水市,131100,河北省,633.8100,427.9800,490.6500,7.0000,4606.0000,5544.0000
2008,秦皇岛市,130300,河北省,808.9500,295.7400,379.9700,21.0000,35768.0000,40130.0000
2008,沧州市,130900,河北省,1716.1600,697.8400,505.3000,32.0000,18933.0000,16067.0000
2008,保定市,130600,河北省,1580.8900,1092.3500,554.6700,26.0000,65370.0000,53420.0000
2008,廊坊市,131000,河北省,1051.4900,410.2600,635.0600,38.0000,44396.0000,42236.0000
2008,唐山市,130200,河北省,3561.1900,743.2500,541.4300,21.0000,29962.0000,83619.0000
2008,张家口市,130700,河北省,720.3700,421.2200,124.6600,10.0000,8156.0000,6363.0000
2008,承德市,130800,河北省,714.9400,340.6700,93.4000,14.0000,12677.0000,5574.0000
2008,石家庄市,130100,河北省,2838.3700,984.6000,609.8400,33.0000,19198.0000,44028.0000
2008,林芝市,540400,西藏自治区,40.8300,16.6786,,,,
2008,阿里地区,542500,西藏自治区,14.7000,8.5269,,,,
2008,那曲地区,542400,西藏自治区,40.5500,42.5532,,,,
2008,扬州市,321000,江苏省,1573.2900,459.7900,693.0800,321.0000,,172003.0000
2008,盐城市,320900,江苏省,1603.2600,811.7100,478.2600,458.0000,,94394.0000
2008,淮安市,320800,江苏省,915.8300,536.9100,533.0700,142.0000,,45465.0000
2008,连云港市,320700,江苏省,750.1000,488.2500,651.0000,147.0000,,93528.0000
2008,南通市,320600,江苏省,2510.1257,763.7200,954.5300,416.0000,,293710.0000
2008,苏州市,320500,江苏省,6701.2900,629.7500,741.9300,1462.0000,,813262.0000
2008,常州市,320400,江苏省,2202.2300,358.7400,818.1100,245.0000,,204002.0000
2008,徐州市,320300,江苏省,2007.3600,946.8600,841.0600,122.0000,,58251.0000
2008,无锡市,320200,江苏省,4419.5000,464.2000,969.5100,282.0000,,316651.0000
2008,黔南布依族苗族自治州,522700,贵州省,265.5931,395.0000,,,,
2008,黔东南苗族侗族自治州,522600,贵州省,228.0023,441.7600,,,,
2008,毕节市,520500,贵州省,402.9795,780.3800,,,,
2008,黔西南布依族苗族自治州,522300,贵州省,201.4447,326.1400,,,,
2008,铜仁市,520600,贵州省,216.4159,409.0200,,,,
2008,安顺市,520400,贵州省,168.9914,270.3000,291.6800,3.0000,,520.0000
2008,遵义市,520300,贵州省,655.7276,744.0200,241.8600,6.0000,,4842.0000
2008,六盘水市,520200,贵州省,384.2663,306.2200,313.7700,1.0000,,5500.0000
2008,贵阳市,520100,贵州省,811.0521,363.9300,452.9900,17.0000,,9350.0000
2008,海西蒙古族藏族自治州,632800,青海省,273.1100,38.1100,,,,
2008,玉树藏族自治州,632700,青海省,24.5100,33.1832,,,,
2008,果洛藏族自治州,632600,青海省,12.6600,16.0023,,,,
2008,海南藏族自治州,632500,青海省,51.6000,42.6772,,,,
2008,黄南藏族自治州,632300,青海省,33.9500,24.0279,,,,
2008,海北藏族自治州,632200,青海省,38.1900,27.8486,,,,
2008,海东市,630200,青海省,122.3600,157.5177,,,,
2008,西宁市,630100,青海省,422.1900,192.3843,284.7300,11.0000,,6693.0000
2008,日喀则市,540200,西藏自治区,67.3300,69.0842,,,,
2008,山南市,540500,西藏自治区,40.7200,33.7328,,,,
2008,昌都市,540300,西藏自治区,51.7800,60.9266,,,,
2008,拉萨市,540100,西藏自治区,138.7900,47.7248,,2.0000,,2320.0000
2008,阜阳市,341200,安徽省,541.2744,987.7904,1010.5300,10.0000,7828.0000,4295.0000
2008,温州市,330300,浙江省,2424.2900,771.9900,655.1200,69.0000,,26175.0000
2008,舟山市,330900,浙江省,490.2500,96.7700,672.0100,7.0000,,15855.0000
2008,绍兴市,330600,浙江省,2222.9500,437.0600,529.3800,182.0000,,84031.0000
2008,湖州市,330500,浙江省,1034.8900,258.5000,444.3100,421.0000,,80206.0000
2008,嘉兴市,330400,浙江省,1815.3000,338.0700,863.5200,242.0000,,135975.0000
2008,宁波市,330200,浙江省,3964.0500,568.0900,578.6800,528.0000,,253789.0000
2008,丽水市,331100,浙江省,505.6800,255.4300,147.6600,10.0000,,8102.0000
2008,台州市,331000,浙江省,1965.2700,574.0600,609.9900,38.0000,,23890.0000
2008,衢州市,330800,浙江省,580.0500,248.8500,281.4700,19.0000,,5813.0000
2008,金华市,330700,浙江省,1681.8500,461.4100,421.7300,95.0000,,51302.0000
2008,宿迁市,321300,江苏省,655.0593,534.5800,624.8700,58.0000,,9458.0000
2008,泰州市,321200,江苏省,1394.2000,500.8900,864.0500,139.0000,,104988.0000
2008,镇江市,321100,江苏省,1408.1351,268.7700,698.6500,146.0000,,120175.0000
2008,葫芦岛市,211400,辽宁省,457.8200,280.4000,269.2300,14.0000,,5205.0000
2008,朝阳市,211300,辽宁省,446.6100,340.9000,173.0600,5.0000,,5020.0000
2008,铁岭市,211200,辽宁省,536.3300,305.9000,235.6900,20.0000,,12021.0000
2008,盘锦市,211100,辽宁省,675.0000,129.2000,317.3700,18.0000,,8390.0000
2008,辽阳市,211000,辽宁省,566.6100,183.4000,386.6500,33.0000,,20038.0000
2008,阜新市,210900,辽宁省,233.9100,192.5000,185.8600,19.0000,,5166.0000
2008,营口市,210800,辽宁省,703.5700,233.8000,432.8000,,,32035.0000
2008,锦州市,210700,辽宁省,690.4400,310.1000,306.7800,31.0000,,31090.0000
2008,丹东市,210600,辽宁省,563.8600,242.7000,161.4800,73.0000,,30606.0000
2008,本溪市,210500,辽宁省,610.8600,155.7000,185.0700,13.0000,,11305.0000
2008,抚顺市,210400,辽宁省,662.4400,223.2000,198.0000,16.0000,,13386.0000
2008,鞍山市,210300,辽宁省,1607.8600,351.4000,379.8300,19.0000,,58161.0000
2008,大连市,210200,辽宁省,3858.2500,583.4000,463.9500,507.0000,,500678.0000
2008,沈阳市,210100,辽宁省,3860.4700,713.5000,549.7000,518.0000,,600138.0000
2008,鄂尔多斯市,150600,内蒙古自治区,1603.0000,159.1300,17.2500,19.0000,,84233.0000
2008,中卫市,640500,宁夏回族自治区,119.1009,,65.6500,,,
2008,固原市,640400,宁夏回族自治区,75.7928,,115.4600,,,
2008,吴忠市,640300,宁夏回族自治区,167.9686,,66.5300,,,
2008,石嘴山市,640200,宁夏回族自治区,236.4385,,139.4400,4.0000,,34.0000
2008,银川市,640100,宁夏回族自治区,514.1139,,159.3600,9.0000,,3888.0000
2008,商洛市,611000,陕西省,187.7440,242.4781,125.6900,,652.0000,2633.0000
2008,重庆市,500000,重庆市,5899.4900,3257.0500,393.2400,135.0000,208757.0000,245196.0000
2008,三亚市,460200,海南省,153.6029,54.5800,285.0100,23.0000,,15412.0000
2008,海口市,460100,海南省,456.9719,155.8200,676.3000,54.0000,,56001.0000
2008,云浮市,445300,广东省,319.8566,272.6800,350.5300,91.0000,25080.0000,6893.0000
2008,揭阳市,445200,广东省,725.0296,641.2400,1223.7400,74.0000,26723.0000,12686.0000
2008,潮州市,445100,广东省,442.7597,256.1300,826.2300,24.0000,13668.0000,9112.0000
2008,中山市,442000,广东省,1408.5194,146.4300,813.5000,161.0000,71411.0000,74494.0000
2008,东莞市,441900,广东省,3702.5344,174.8600,709.4100,553.0000,258749.0000,244668.0000
2008,清远市,441800,广东省,746.6166,405.8100,211.8700,83.0000,48657.0000,51484.0000
2008,阳江市,441700,广东省,483.8439,273.2900,343.9300,94.0000,33568.0000,14519.0000
2008,河源市,441600,广东省,394.1331,346.6400,219.0300,115.0000,22007.0000,32166.0000
2008,汕尾市,441500,广东省,350.2293,335.9900,637.4300,42.0000,41360.0000,22132.0000
2008,梅州市,441400,广东省,477.8840,505.2800,318.3900,96.0000,30059.0000,12860.0000
2008,惠州市,441300,广东省,1290.3608,318.8400,285.7500,293.0000,158460.0000,135246.0000
