"SgnYear","CityCode","CityName_EN","CityType_EN","ProvinceSign","ProvinceName_EN","TotalImpExp","Import","Export"
"2001","320500","Suzhou (city)","Prefecture-level city","320000","Jiangsu (province)","2366160.0000","1135481.0000","1230679.0000"
"2001","320600","Nantong (city)","Prefecture-level city","320000","Jiangsu (province)","323318.0000","114966.0000","208352.0000"
"2001","320700","Lianyungang (city)","Prefecture-level city","320000","Jiangsu (province)","68078.0000","19310.0000","48768.0000"
"2001","320800","Huai'an (city)","Prefecture-level city","320000","Jiangsu (province)","28538.0000","8475.0000","20063.0000"
"2001","320900","Yancheng (city)","Prefecture-level city","320000","Jiangsu (province)","37567.0000","8938.0000","28629.0000"
"2001","321000","Yangzhou (city)","Prefecture-level city","320000","Jiangsu (province)","123222.0000","56845.0000","66377.0000"
"2001","321100","Zhenjiang (city)","Prefecture-level city","320000","Jiangsu (province)","145385.0000","70811.0000","74574.0000"
"2001","321200","Taizhou (city)","Prefecture-level city","320000","Jiangsu (province)","53192.0000","14655.0000","38537.0000"
"2001","321300","Suqian (city)","Prefecture-level city","320000","Jiangsu (province)","3825.0000","367.0000","3458.0000"
"2001","330100","Hangzhou (city)","Sub-provincial city","330000","Zhejiang (province)","","","728400.0000"
"2001","330200","Ningbo (city)","Sub-provincial city","330000","Zhejiang (province)","","","624500.0000"
"2001","330300","Wenzhou (city)","Prefecture-level city","330000","Zhejiang (province)","","","200800.0000"
"2001","330400","Jiaxing (city)","Prefecture-level city","330000","Zhejiang (province)","","","221700.0000"
"2001","330500","Huzhou (city)","Prefecture-level city","330000","Zhejiang (province)","","","57600.0000"
"2001","330600","Shaoxing (city)","Prefecture-level city","330000","Zhejiang (province)","","","187500.0000"
"2001","330700","Jinhua (city)","Prefecture-level city","330000","Zhejiang (province)","","","89900.0000"
"2001","330800","Quzhou (city)","Prefecture-level city","330000","Zhejiang (province)","","","9300.0000"
"2001","330900","Zhoushan (city)","Prefecture-level city","330000","Zhejiang (province)","","","40900.0000"
"2001","331000","Taizhou (city)","Prefecture-level city","330000","Zhejiang (province)","","","117900.0000"
"2001","331100","Lishui (city)","Prefecture-level city","330000","Zhejiang (province)","","","15100.0000"
"2001","340100","Hefei (city)","Prefecture-level city","340000","Anhui (province)","205397.0000","64360.0000","141037.0000"
"2001","340181","Chaohu (city)","Prefecture-level city","340000","Anhui (province)","3485.0000","502.0000","2983.0000"
"2001","340200","Wuhu (city)","Prefecture-level city","340000","Anhui (province)","19815.0000","10058.0000","9757.0000"
"2001","340300","Bengbu (city)","Prefecture-level city","340000","Anhui (province)","14661.0000","2734.0000","11927.0000"
"2001","340400","Huainan (city)","Prefecture-level city","340000","Anhui (province)","2133.0000","149.0000","1984.0000"
"2001","340500","Ma'anshan (city)","Prefecture-level city","340000","Anhui (province)","28667.0000","15440.0000","13227.0000"
"2001","340600","Huaibei (city)","Prefecture-level city","340000","Anhui (province)","3452.0000","328.0000","3124.0000"
"2001","340700","Tongling (city)","Prefecture-level city","340000","Anhui (province)","37944.0000","27661.0000","10283.0000"
"2001","340800","Anqing (city)","Prefecture-level city","340000","Anhui (province)","11195.0000","2699.0000","8496.0000"
"2001","341000","Huangshan (city)","Prefecture-level city","340000","Anhui (province)","4229.0000","1904.0000","2325.0000"
"2001","341100","Chuzhou (city)","Prefecture-level city","340000","Anhui (province)","9380.0000","3062.0000","6318.0000"
"2001","341200","Fuyang (city)","Prefecture-level city","340000","Anhui (province)","4345.0000","1538.0000","2807.0000"
"2001","341300","Suzhou (city)","Prefecture-level city","340000","Anhui (province)","1554.0000","248.0000","1306.0000"
"2001","341500","Lu'an (city)","Prefecture-level city","340000","Anhui (province)","5707.0000","398.0000","5309.0000"
"2001","341600","Bozhou (city)","Prefecture-level city","340000","Anhui (province)","1051.0000","66.0000","985.0000"
"2001","341700","Chizhou (city)","Prefecture-level city","340000","Anhui (province)","2793.0000","566.0000","2227.0000"
"2001","341800","Xuancheng (city)","Prefecture-level city","340000","Anhui (province)","6189.0000","2058.0000","4131.0000"
"2001","350100","Fuzhou (city)","Prefecture-level city","350000","Fujian (province)","532465.0000","237431.0000","295034.0000"
"2001","350200","Xiamen (city)","Sub-provincial city","350000","Fujian (province)","1107475.0000","457120.0000","650355.0000"
"2001","350300","Putian (city)","Prefecture-level city","350000","Fujian (province)","106044.0000","31535.0000","74509.0000"
"2001","350400","Sanming (city)","Prefecture-level city","350000","Fujian (province)","14853.0000","3806.0000","11047.0000"
"2001","350500","Quanzhou (city)","Prefecture-level city","350000","Fujian (province)","180320.0000","54234.0000","126086.0000"
"2001","350600","Zhangzhou (city)","Prefecture-level city","350000","Fujian (province)","100768.0000","38505.0000","62263.0000"
"2001","350700","Nanping (city)","Prefecture-level city","350000","Fujian (province)","18336.0000","6739.0000","11597.0000"
"2001","350800","Longyan (city)","Prefecture-level city","350000","Fujian (province)","4825.0000","565.0000","4260.0000"
"2001","350900","Ningde (city)","Prefecture-level city","350000","Fujian (province)","11002.0000","506.0000","10496.0000"
"2001","360100","Nanchang (city)","Prefecture-level city","360000","Jiangxi (province)","97168.0000","17575.0000","79593.0000"
"2001","360200","Jingdezhen (city)","Prefecture-level city","360000","Jiangxi (province)","10468.0000","6687.0000","3781.0000"
"2001","360300","Pingxiang (city)","Prefecture-level city","360000","Jiangxi (province)","712.0000","48.0000","664.0000"
"2001","360400","Jiujiang (city)","Prefecture-level city","360000","Jiangxi (province)","8932.0000","5644.0000","3288.0000"
"2001","360500","Xinyu (city)","Prefecture-level city","360000","Jiangxi (province)","4637.0000","2144.0000","2493.0000"
"2001","360600","Yingtan (city)","Prefecture-level city","360000","Jiangxi (province)","14616.0000","13546.0000","1070.0000"
"2001","360700","Ganzhou (city)","Prefecture-level city","360000","Jiangxi (province)","7334.0000","1625.0000","5709.0000"
"2001","360800","Ji'an (city)","Prefecture-level city","360000","Jiangxi (province)","1395.0000","136.0000","1259.0000"
"2001","360900","Yichun (city)","Prefecture-level city","360000","Jiangxi (province)","2322.0000","288.0000","2034.0000"
"2001","361000","Fuzhou (city)","Prefecture-level city","360000","Jiangxi (province)","474.0000","199.0000","275.0000"
"2001","361100","Shangrao (city)","Prefecture-level city","360000","Jiangxi (province)","5061.0000","1297.0000","3764.0000"
"2001","370100","Jinan (city)","Sub-provincial city","370000","Shandong (province)","150143.0000","90746.0000","59397.0000"
"2001","370200","Qingdao (city)","Sub-provincial city","370000","Shandong (province)","1541565.0000","591404.0000","950161.0000"
"2001","370300","Zibo (city)","Prefecture-level city","370000","Shandong (province)","92112.0000","33796.0000","58316.0000"
"2001","370400","Zaozhuang (city)","Prefecture-level city","370000","Shandong (province)","16703.0000","4990.0000","11713.0000"
"2001","370500","Dongying (city)","Prefecture-level city","370000","Shandong (province)","35999.0000","17822.0000","18177.0000"
"2001","370600","Yantai (city)","Prefecture-level city","370000","Shandong (province)","341648.0000","125921.0000","215727.0000"
"2001","370700","Weifang (city)","Prefecture-level city","370000","Shandong (province)","153595.0000","40172.0000","113423.0000"
"2001","370800","Jining (city)","Prefecture-level city","370000","Shandong (province)","45676.0000","20241.0000","25435.0000"
"2001","370900","Tai'an (city)","Prefecture-level city","370000","Shandong (province)","27956.0000","10352.0000","17604.0000"
"2001","371000","Weihai (city)","Prefecture-level city","370000","Shandong (province)","237352.0000","78037.0000","159315.0000"
"2001","371100","Rizhao (city)","Prefecture-level city","370000","Shandong (province)","76805.0000","14615.0000","62190.0000"
"2001","371200","Laiwu (city)","Prefecture-level city","370000","Shandong (province)","22968.0000","7560.0000","15408.0000"
"2001","371300","Linyi (city)","Prefecture-level city","370000","Shandong (province)","52928.0000","20567.0000","32361.0000"
"2001","371400","Dezhou (city)","Prefecture-level city","370000","Shandong (province)","24101.0000","7431.0000","16670.0000"
"2001","371500","Liaocheng (city)","Prefecture-level city","370000","Shandong (province)","17155.0000","4527.0000","12628.0000"
"2001","371600","Binzhou (city)","Prefecture-level city","370000","Shandong (province)","48341.0000","14237.0000","34104.0000"
"2001","371700","Heze (city)","Prefecture-level city","370000","Shandong (province)","11268.0000","996.0000","10272.0000"
"2001","410100","Zhengzhou (city)","Prefecture-level city","410000","Henan (province)","","","65743.0000"
"2001","410200","Kaifeng (city)","Prefecture-level city","410000","Henan (province)","","","2438.0000"
"2001","410300","Luoyang (city)","Prefecture-level city","410000","Henan (province)","","","12619.0000"
"2001","410400","Pingdingshan (city)","Prefecture-level city","410000","Henan (province)","","","4530.0000"
"2001","410500","Anyang (city)","Prefecture-level city","410000","Henan (province)","","","12365.0000"
"2001","410600","Hebi (city)","Prefecture-level city","410000","Henan (province)","","","2772.0000"
"2001","410700","Xinxiang (city)","Prefecture-level city","410000","Henan (province)","","","8745.0000"
"2001","410800","Jiaozuo (city)","Prefecture-level city","410000","Henan (province)","","","13823.0000"
"2001","410900","Puyang (city)","Prefecture-level city","410000","Henan (province)","","","2878.0000"
"2001","411000","Xuchang (city)","Prefecture-level city","410000","Henan (province)","","","16262.0000"
"2001","411100","Luohe (city)","Prefecture-level city","410000","Henan (province)","","","2359.0000"
"2001","411200","Sanmenxia (city)","Prefecture-level city","410000","Henan (province)","","","3737.0000"
"2001","411300","Nanyang (city)","Prefecture-level city","410000","Henan (province)","","","8527.0000"
"2001","411400","Shangqiu (city)","Prefecture-level city","410000","Henan (province)","","","2206.0000"
"2001","411500","Xinyang (city)","Prefecture-level city","410000","Henan (province)","","","1057.0000"
"2001","411600","Zhoukou (city)","Prefecture-level city","410000","Henan (province)","","","4333.0000"
"2001","411700","Zhumadian (city)","Prefecture-level city","410000","Henan (province)","","","1935.0000"
"2001","420100","Wuhan (city)","Sub-provincial city","420000","Hubei (province)","215648.0000","120969.0000","94679.0000"
"2001","420200","Huangshi (city)","Prefecture-level city","420000","Hubei (province)","41613.0000","24780.0000","16833.0000"
"2001","420300","Shiyan (city)","Prefecture-level city","420000","Hubei (province)","4113.0000","1380.0000","2733.0000"
"2001","420500","Yichang (city)","Prefecture-level city","420000","Hubei (province)","24018.0000","8559.0000","15459.0000"
"2001","420600","Xiangfan (city)","Prefecture-level city","420000","Hubei (province)","11408.0000","6665.0000","4743.0000"
"2001","420700","Ezhou (city)","Prefecture-level city","420000","Hubei (province)","10011.0000","5507.0000","4504.0000"
"2001","420800","Jingmen (city)","Prefecture-level city","420000","Hubei (province)","3941.0000","318.0000","3623.0000"
"2001","420900","Xiaogan (city)","Prefecture-level city","420000","Hubei (province)","3994.0000","1505.0000","2489.0000"
"2001","421000","Jingzhou (city)","Prefecture-level city","420000","Hubei (province)","13938.0000","4760.0000","9178.0000"
"2001","421100","Huanggang (city)","Prefecture-level city","420000","Hubei (province)","11937.0000","2169.0000","9768.0000"
"2001","421200","Xianning (city)","Prefecture-level city","420000","Hubei (province)","4478.0000","169.0000","4309.0000"
"2001","421300","Suizhou (city)","Prefecture-level city","420000","Hubei (province)","2962.0000","139.0000","2823.0000"
"2001","422800","Enshi Tujia and Miao Autonomous Prefecture","Prefecture-level city","420000","Hubei (province)","858.0000","170.0000","688.0000"
"2001","430100","Changsha (city)","Prefecture-level city","430000","Hunan (province)","165091.0000","60280.0000","104811.0000"
"2001","430200","Zhuzhou (city)","Prefecture-level city","430000","Hunan (province)","42098.0000","8702.0000","33396.0000"
"2001","430300","Xiangtan (city)","Prefecture-level city","430000","Hunan (province)","18274.0000","11193.0000","7081.0000"
"2001","430400","Hengyang (city)","Prefecture-level city","430000","Hunan (province)","9357.0000","2838.0000","6519.0000"
"2001","430500","Shaoyang (city)","Prefecture-level city","430000","Hunan (province)","1308.0000","105.0000","1203.0000"
"2001","430600","Yueyang (city)","Prefecture-level city","430000","Hunan (province)","6358.0000","4702.0000","1656.0000"
"2001","430700","Changde (city)","Prefecture-level city","430000","Hunan (province)","4869.0000","2357.0000","2512.0000"
